cell_id,n_fe,fv_mean,fv_wt_mean_vuln,fv_wt_sd_vuln
928370,53,0.42103035046792453,0.20463164305546327,0.10755088358494017
995521,50,0.430982131994,0.21317394640121387,0.10728999402288766
939951,50,0.421612095842,0.2057018853355215,0.11156229571788363
909199,56,0.4535830872553571,0.18797836822868838,0.10940482286795052
993363,50,0.439732780494,0.21312745456065116,0.10736285626762541
932845,53,0.4278109929754717,0.19651423677859906,0.0992165703985116
921855,50,0.432871875782,0.20374830076797348,0.11080444808464045
993303,50,0.440670280494,0.20214381544623988,0.10731117969946763
923242,50,0.420354652702,0.2020834620901152,0.10087034471734482
993285,51,0.42835740482941176,0.19712753009225037,0.10544702944943844
912572,50,0.407542133482,0.20217673619939636,0.10054227309580942
993248,54,0.4207588699222222,0.19335284603535852,0.10853799120095167
900835,50,0.411760730818,0.2038556172781777,0.10104788708486122
990269,50,0.41254186634,0.20841801142874453,0.10244321134000689
993204,51,0.42805107902941175,0.20486065318914345,0.10937256933548618
930545,54,0.4627152197074074,0.19915756934702417,0.10850471520239907
984925,50,0.42066686634,0.21477906545100464,0.10795072078952654
936812,51,0.41824715746078434,0.2007744620933258,0.10719928944302405
914539,53,0.42103035046792453,0.20463164305546327,0.10755088358494017
981693,50,0.430982131994,0.21317394640121387,0.10728999402288766
937804,55,0.45515872782727274,0.18847039460863316,0.11199424860272783
931484,49,0.40151734256530613,0.20719727720944547,0.10918823710104639
980564,50,0.439732780494,0.21312745456065116,0.10736285626762541
919007,53,0.4278109929754717,0.19651423677859906,0.0992165703985116
906996,50,0.423496875782,0.19985563729375835,0.10875892301134203
979473,51,0.4516375298960784,0.2078164046261507,0.10832462153856039
909404,50,0.420354652702,0.2020834620901152,0.10087034471734482
979456,51,0.42835740482941176,0.19712753009225037,0.10544702944943844
944440,50,0.432073230818,0.2128356794637289,0.10736238839661924
980448,54,0.43001812918148147,0.19735417741840475,0.11079583382427387
931636,52,0.44790687935,0.2057138225357409,0.10674471268633512
976426,50,0.41254186634,0.20841801142874453,0.10244321134000689
979379,51,0.42805107902941175,0.20486065318914345,0.10937256933548618
916715,54,0.4627152197074074,0.19915756934702417,0.10850471520239907
971094,50,0.42066686634,0.21477906545100464,0.10795072078952654
968700,50,0.422237095842,0.2059495904328869,0.1116697748348968
900701,53,0.42103035046792453,0.20463164305546327,0.10755088358494017
968894,50,0.430982131994,0.21317394640121387,0.10728999402288766
913786,61,0.4681277822262295,0.15676388732224317,0.10031369631335063
917653,49,0.40151734256530613,0.20719727720944547,0.10918823710104639
966731,50,0.439732780494,0.21312745456065116,0.10736285626762541
905169,53,0.4278109929754717,0.19651423677859906,0.0992165703985116
921854,50,0.429121875782,0.20451896505773282,0.11097220185030408
965648,51,0.4510247847980392,0.20758359316101208,0.10820870538602316
942341,50,0.432854633482,0.21272827038310915,0.10728871214924465
966653,51,0.43325936561372547,0.19869077444565092,0.10583633368871098
930607,50,0.432073230818,0.2128356794637289,0.10736238839661924
976460,50,0.409103202894,0.20194574028991463,0.1004132597689609
966619,54,0.4207588699222222,0.19335284603535852,0.10853799120095167
917801,52,0.44790687935,0.2057138225357409,0.10674471268633512
962588,50,0.41254186634,0.20841801142874453,0.10244321134000689
966578,51,0.42805107902941175,0.20486065318914345,0.10937256933548618
902879,54,0.4627152197074074,0.19915756934702417,0.10850471520239907
958295,50,0.42097936634,0.2148972005950154,0.1079997991245344
954856,50,0.422237095842,0.2059495904328869,0.1116697748348968
925135,56,0.4580473729696429,0.1894141637902545,0.10980764755483573
954030,50,0.430982131994,0.21317394640121387,0.10728999402288766
947760,53,0.42545250240943394,0.1954896878436561,0.09850047910767004
903821,49,0.40151734256530613,0.20719727720944547,0.10918823710104639
952905,50,0.439732780494,0.21312745456065116,0.10736285626762541
938147,50,0.420354652702,0.2020834620901152,0.10087034471734482
908012,50,0.429121875782,0.20451896505773282,0.11097220185030408
951815,51,0.4510247847980392,0.20758359316101208,0.10820870538602316
928503,50,0.432854633482,0.21272827038310915,0.10728871214924465
952826,51,0.43325936561372547,0.19869077444565092,0.10583633368871098
916770,50,0.432073230818,0.2128356794637289,0.10736238839661924
957336,51,0.42375314009215687,0.2004945600207681,0.09994669249945874
