cell_id,n_fe,fv_mean,fv_wt_mean_vuln,fv_wt_sd_vuln
218121,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
218131,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
219193,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
220250,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
220260,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
221317,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
221327,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
222384,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
223441,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
223451,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
224508,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
224518,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
225576,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
226634,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
226644,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
227702,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
293722,49,0.4868578235714286,0.46835242583575176,0.34894764711407655
280903,46,0.4642619263869565,0.44381016437528975,0.3403158437492556
247924,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
229835,47,0.4773234921574468,0.4250010531353242,0.34525428945249964
294022,58,0.5281024965758621,0.6328826961349712,0.21721835926232205
218209,48,0.4662337309375,0.4444413122732691,0.332519056337662
223612,56,0.5128730367875,0.42347551003222106,0.348389500989724
208780,48,0.47253640555,0.48744392335389053,0.33162507841015126
235399,48,0.4774181054291667,0.49532574611805946,0.32919828667346845
260964,49,0.4825831825040816,0.4949556285090159,0.3262194757952716
235513,152,0.4265375148401316,0.7025416068808608,0.12835777030068712
290617,55,0.4977683676909091,0.4231827440969194,0.35021383869769107
273690,54,0.48108531838333335,0.4428535330371084,0.34544198987738883
275880,53,0.4803593476433962,0.45110680557669275,0.3416558450240881
294032,58,0.527833100024138,0.6328062145452455,0.21724837539263675
218219,48,0.46558268927083335,0.44395156642620065,0.33249205566711715
223622,56,0.5128730367875,0.42347551003222106,0.348389500989724
208790,48,0.46732807221666667,0.4840372811527175,0.3318978295129254
235409,48,0.4774181054291667,0.49532574611805946,0.32919828667346845
260974,49,0.4825831825040816,0.4949556285090159,0.3262194757952716
236560,61,0.4887645283688525,0.669252341951818,0.1710748240897125
290627,55,0.4972001858727273,0.4227582157942298,0.35018756477625657
274731,54,0.48050661467962963,0.44268424287916697,0.34562625435459543
276920,53,0.47564236651132075,0.4478700328495121,0.34179486311657875
295072,58,0.5297188758862069,0.6333399520467851,0.21703825745335142
218229,48,0.46558268927083335,0.44395156642620065,0.33249205566711715
224662,56,0.5128730367875,0.42347551003222106,0.348389500989724
209831,48,0.48295307221666667,0.49364448069603156,0.33063001741989606
235419,48,0.4826264387625,0.49837076922449813,0.32868966653816295
260984,49,0.47748114168775513,0.4918808184585425,0.3266081000376134
236570,61,0.4897891185327869,0.6693219396456621,0.17087152114133486
290637,55,0.4972001858727273,0.4227582157942298,0.35018756477625657
274741,54,0.48108531838333335,0.4428535330371084,0.34544198987738883
276930,53,0.4803593476433962,0.45110680557669275,0.3416558450240881
295082,58,0.5281024965758621,0.6328826961349712,0.21721835926232205
219269,48,0.4662337309375,0.4444413122732691,0.332519056337662
224672,56,0.5128730367875,0.42347551003222106,0.348389500989724
209841,48,0.48295307221666667,0.49364448069603156,0.33063001741989606
236460,48,0.4826264387625,0.4985393462191085,0.32884409124832437
262032,49,0.4825831825040816,0.4949556285090159,0.3262194757952716
236580,152,0.4265375148401316,0.7025416068808608,0.12835777030068712
290647,55,0.4972001858727273,0.4227582157942298,0.35018756477625657
274751,54,0.48108531838333335,0.4428535330371084,0.34544198987738883
276940,53,0.4803593476433962,0.45110680557669275,0.3416558450240881
295092,58,0.527833100024138,0.6328062145452455,0.21724837539263675
219279,48,0.46558268927083335,0.44395156642620065,0.33249205566711715
224682,56,0.5128730367875,0.42347551003222106,0.348389500989724
209851,48,0.46732807221666667,0.4840372811527175,0.3318978295129254
236470,48,0.4774181054291667,0.49532574611805946,0.32919828667346845
262042,49,0.4825831825040816,0.4949556285090159,0.3262194757952716
237628,61,0.4887645283688525,0.669252341951818,0.1710748240897125
291687,55,0.4972001858727273,0.4227582157942298,0.35018756477625657
275791,54,0.48050661467962963,0.44268424287916697,0.34562625435459543
276950,53,0.47328387594528304,0.4461169071335654,0.34173893832996766
295102,58,0.527833100024138,0.6328062145452455,0.21724837539263675
219289,48,0.46558268927083335,0.44395156642620065,0.33249205566711715
225722,56,0.5123150010732143,0.42330129399445454,0.34854799377223883
210892,48,0.48295307221666667,0.49364448069603156,0.33063001741989606
236480,48,0.4774181054291667,0.49532574611805946,0.32919828667346845
262052,49,0.47493012127959183,0.49028368317612897,0.32676090647402
