cell_id,n_fe,fv_mean,fv_wt_mean_vuln,fv_wt_sd_vuln
218121,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
218131,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
219193,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
220250,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
220260,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
221317,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
221327,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
222384,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
223441,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
223451,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
224508,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
224518,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
225576,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
226634,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
226644,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
227702,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
293722,49,0.4868578235714286,0.17039813860928232,0.1661029967253463
280903,46,0.4642619263869565,0.14992667530747394,0.14820153449027085
247924,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
229835,47,0.4773234921574468,0.14334035881589163,0.14786642741876793
294022,58,0.5281024965758621,0.2701248972221285,0.13764078404750413
218209,48,0.4662337309375,0.16916641331203192,0.16615570069550192
223612,56,0.5128730367875,0.17027623655893262,0.17187871016587147
208780,48,0.47253640555,0.17811429580462076,0.16031116561984277
235399,48,0.4774181054291667,0.18914994465556786,0.16712761115667468
260964,49,0.4825831825040816,0.18872155997473863,0.16504990742335932
235513,152,0.4265375148401316,0.3678718878200517,0.1556942970040964
290617,55,0.4977683676909091,0.16401601645577613,0.16746195165343822
273690,54,0.48108531838333335,0.15897124619985295,0.15966102261765752
275880,53,0.4803593476433962,0.16870199653005705,0.16300151543103067
294032,58,0.527833100024138,0.27021756427693344,0.13761387682131174
218219,48,0.46558268927083335,0.1692777104657236,0.1662493422741469
223622,56,0.5128730367875,0.17027623655893262,0.17187871016587147
208790,48,0.46732807221666667,0.17910254995547154,0.1609556255303017
235409,48,0.4774181054291667,0.18914994465556786,0.16712761115667468
260974,49,0.4825831825040816,0.18872155997473863,0.16504990742335932
236560,61,0.4887645283688525,0.28354616062151156,0.12956030755109366
290627,55,0.4972001858727273,0.16410108610320262,0.16754160103122256
274731,54,0.48050661467962963,0.15900338374909817,0.15975846889350329
276920,53,0.47564236651132075,0.16950117455589125,0.16363418298210586
295072,58,0.5297188758862069,0.2695708742370954,0.13780018002581468
218229,48,0.46558268927083335,0.1692777104657236,0.1662493422741469
224662,56,0.5128730367875,0.17027623655893262,0.17187871016587147
209831,48,0.48295307221666667,0.1761684508078112,0.15905928489742138
235419,48,0.4826264387625,0.18805962147120284,0.16652475500769337
260984,49,0.47748114168775513,0.1897918269990458,0.16562719939951698
236570,61,0.4897891185327869,0.2836156855495132,0.1291945798433639
290637,55,0.4972001858727273,0.16410108610320262,0.16754160103122256
274741,54,0.48108531838333335,0.15897124619985295,0.15966102261765752
276930,53,0.4803593476433962,0.16870199653005705,0.16300151543103067
295082,58,0.5281024965758621,0.2701248972221285,0.13764078404750413
219269,48,0.4662337309375,0.16916641331203192,0.16615570069550192
224672,56,0.5128730367875,0.17027623655893262,0.17187871016587147
209841,48,0.48295307221666667,0.1761684508078112,0.15905928489742138
236460,48,0.4826264387625,0.18807392352776944,0.16651585270290548
262032,49,0.4825831825040816,0.18872155997473863,0.16504990742335932
236580,152,0.4265375148401316,0.3678718878200517,0.1556942970040964
290647,55,0.4972001858727273,0.16410108610320262,0.16754160103122256
274751,54,0.48108531838333335,0.15897124619985295,0.15966102261765752
276940,53,0.4803593476433962,0.16870199653005705,0.16300151543103067
295092,58,0.527833100024138,0.27021756427693344,0.13761387682131174
219279,48,0.46558268927083335,0.1692777104657236,0.1662493422741469
224682,56,0.5128730367875,0.17027623655893262,0.17187871016587147
209851,48,0.46732807221666667,0.17910254995547154,0.1609556255303017
236470,48,0.4774181054291667,0.18914994465556786,0.16712761115667468
262042,49,0.4825831825040816,0.18872155997473863,0.16504990742335932
237628,61,0.4887645283688525,0.28354616062151156,0.12956030755109366
291687,55,0.4972001858727273,0.16410108610320262,0.16754160103122256
275791,54,0.48050661467962963,0.15900338374909817,0.15975846889350329
276950,53,0.47328387594528304,0.16989735880076479,0.1639577880652984
295102,58,0.527833100024138,0.27021756427693344,0.13761387682131174
219289,48,0.46558268927083335,0.1692777104657236,0.1662493422741469
225722,56,0.5123150010732143,0.17031761614458785,0.17197116081264122
210892,48,0.48295307221666667,0.1761684508078112,0.15905928489742138
236480,48,0.4774181054291667,0.18914994465556786,0.16712761115667468
262052,49,0.47493012127959183,0.19033261794012754,0.165919067905348
237638,61,0.4897891185327869,0.2836156855495132,0.1291945798433639
291697,55,0.4972001858727273,0.16410108610320262,0.16754160103122256
275801,54,0.48050661467962963,0.15900338374909817,0.15975846889350329
277990,53,0.4803593476433962,0.16870199653005705,0.16300151543103067
296142,58,0.5281024965758621,0.2701248972221285,0.13764078404750413
219299,48,0.46558268927083335,0.1692777104657236,0.1662493422741469
225732,56,0.5128730367875,0.17027623655893262,0.17187871016587147
210902,48,0.48295307221666667,0.1761684508078112,0.15905928489742138
236490,48,0.4826264387625,0.18805962147120284,0.16652475500769337
263109,49,0.4825831825040816,0.18872155997473863,0.16504990742335932
238686,61,0.4887645283688525,0.28354616062151156,0.12956030755109366
291707,55,0.4972001858727273,0.16410108610320262,0.16754160103122256
275811,54,0.48108531838333335,0.15897124619985295,0.15966102261765752
278000,53,0.4803593476433962,0.16870199653005705,0.16300151543103067
296152,58,0.5281024965758621,0.2701248972221285,0.13764078404750413
220339,48,0.46558268927083335,0.1692777104657236,0.1662493422741469
225742,56,0.5128730367875,0.17027623655893262,0.17187871016587147
