cell_id,n_fe,fv_mean,fv_wt_mean_vuln,fv_wt_sd_vuln
266278,53,0.4756426544132075,0.22908792970766584,0.211154905528698
276974,51,0.4561514761666667,0.2629733679160752,0.20403212263441922
217206,53,0.4967999731037736,0.2198438125780644,0.20924619645923123
212994,55,0.5004642836072727,0.24244206295061932,0.21137816785521774
242827,48,0.48295307221666667,0.25840511772743296,0.21333578895505168
214176,49,0.457072978422449,0.24013047251452527,0.20239474853180192
239738,55,0.5303655537690909,0.30995415069820115,0.17654783278895606
271698,152,0.4265375148401316,0.2944835402167738,0.11682180996107656
273653,60,0.5639737526566667,0.25241420461611835,0.19581745132982742
267318,53,0.489793597809434,0.23773928723958213,0.2141566185768434
276984,51,0.4561514761666667,0.2629733679160752,0.20403212263441922
218247,53,0.49650516178301884,0.21979597734076917,0.20934363419871135
213004,55,0.5004642836072727,0.24244206295061932,0.21137816785521774
242837,48,0.48295307221666667,0.25840511772743296,0.21333578895505168
215217,49,0.47748114168775513,0.2525073802737573,0.20668511785916946
239748,56,0.5367987581660715,0.3166890303721564,0.1781864411863021
243810,55,0.49691609496363637,0.21725757552294775,0.21133277048777055
274693,60,0.5639737526566667,0.25241420461611835,0.19581745132982742
267328,53,0.480359635545283,0.23208245454115684,0.21230126286862255
278025,50,0.45558700569,0.2570035786366325,0.2019084972323792
218257,53,0.49621035046226414,0.21960867477208118,0.20926157027411177
213014,55,0.5004642836072727,0.24244206295061932,0.21137816785521774
243878,48,0.48295307221666667,0.25840511772743296,0.21333578895505168
215227,49,0.4596239988306122,0.24173554230336405,0.20299939289889207
240789,55,0.5303655537690909,0.30995415069820115,0.17654783278895606
244873,55,0.49691609496363637,0.21725757552294775,0.21133277048777055
274703,60,0.5639737526566667,0.25241420461611835,0.19581745132982742
267338,53,0.4756426544132075,0.22908792970766584,0.211154905528698
278035,50,0.44808700569,0.2524455315277324,0.20040031555435406
218267,53,0.49621035046226414,0.21960867477208118,0.20926157027411177
214055,55,0.5004642836072727,0.24244206295061932,0.21137816785521774
243888,48,0.48295307221666667,0.25840511772743296,0.21333578895505168
215237,49,0.457072978422449,0.24013047251452527,0.20239474853180192
240799,55,0.5303655537690909,0.30995415069820115,0.17654783278895606
244883,55,0.49691609496363637,0.21725757552294775,0.21133277048777055
274713,60,0.5639737526566667,0.25241420461611835,0.19581745132982742
268379,53,0.489793597809434,0.23773928723958213,0.2141566185768434
278045,51,0.4561514761666667,0.2629733679160752,0.20403212263441922
219308,53,0.49650516178301884,0.21979597734076917,0.20934363419871135
214065,55,0.5004642836072727,0.24244206295061932,0.21137816785521774
243898,48,0.48295307221666667,0.25840511772743296,0.21333578895505168
216278,49,0.47748114168775513,0.2525073802737573,0.20668511785916946
