cell_id,n_fe,fv_mean,fv_wt_mean_vuln,fv_wt_sd_vuln
195206,44,0.5547096946022727,0.138618211273265,0.08098877984273362
196261,44,0.5532892400568182,0.13883746046741247,0.08097893591395314
196266,44,0.5547096946022727,0.138618211273265,0.08098877984273362
197324,44,0.5532892400568182,0.13883746046741247,0.08097893591395314
197329,44,0.5547096946022727,0.138618211273265,0.08098877984273362
198391,44,0.5532892400568182,0.13883746046741247,0.08097893591395314
199453,44,0.5532892400568182,0.13883746046741247,0.08097893591395314
180285,48,0.55096435546875,0.13443608164846274,0.08078373392151006
190962,44,0.5547096946022727,0.138618211273265,0.08098877984273362
145094,53,0.5189692659188679,0.12855928702448674,0.0800865480566403
146158,53,0.5189692659188679,0.12855928702448674,0.0800865480566403
147219,53,0.5189692659188679,0.12855928702448674,0.0800865480566403
148277,53,0.517790020635849,0.12873087544535355,0.08009955980142705
148282,53,0.5189692659188679,0.12855928702448674,0.0800865480566403
149338,53,0.517790020635849,0.12873087544535355,0.08009955980142705
149343,53,0.517790020635849,0.12873087544535355,0.08009955980142705
149348,53,0.517790020635849,0.12873087544535355,0.08009955980142705
150401,53,0.517790020635849,0.12873087544535355,0.08009955980142705
150406,53,0.517790020635849,0.12873087544535355,0.08009955980142705
150411,53,0.517790020635849,0.12873087544535355,0.08009955980142705
151462,52,0.5085167518019231,0.13359913937135454,0.07740898551732438
151467,53,0.517790020635849,0.12873087544535355,0.08009955980142705
151472,53,0.517790020635849,0.12873087544535355,0.08009955980142705
151477,53,0.517790020635849,0.12873087544535355,0.08009955980142705
152527,52,0.5085167518019231,0.13359913937135454,0.07740898551732438
152532,53,0.517790020635849,0.12873087544535355,0.08009955980142705
152537,53,0.517790020635849,0.12873087544535355,0.08009955980142705
153597,53,0.517790020635849,0.12873087544535355,0.08009955980142705
153602,53,0.517790020635849,0.12873087544535355,0.08009955980142705
137671,50,0.53083984375,0.13364769573404345,0.0793063704977058
137676,50,0.53083984375,0.13364769573404345,0.0793063704977058
138733,50,0.53083984375,0.13364769573404345,0.0793063704977058
