cell_id,n_fe,fv_mean,fv_wt_mean_vuln,fv_wt_sd_vuln
800420,56,0.4772994262982143,0.4739785444410913,0.1448535191135667
800430,58,0.48663343646551727,0.4641413482290116,0.1475478863874049
801494,58,0.48663343646551727,0.4641413482290116,0.1475478863874049
831304,58,0.48663343646551727,0.4641413482290116,0.1475478863874049
803641,58,0.482323091637931,0.4640378666656835,0.14833966066562315
816406,58,0.48663343646551727,0.4641413482290116,0.1475478863874049
807882,58,0.48663343646551727,0.4641413482290116,0.1475478863874049
822795,58,0.48663343646551727,0.4641413482290116,0.1475478863874049
855031,52,0.44881065993846153,0.47649099505729703,0.17134293218653407
866568,54,0.44420060848148146,0.4699804036654175,0.15570791760335803
817533,49,0.42737829445714287,0.4924132319816038,0.1584073437990327
893152,50,0.423496875782,0.4807115551417219,0.1608399648268424
813372,53,0.4306183401301887,0.4735076955603713,0.1567380446432465
869949,52,0.4510645134230769,0.4730806461716975,0.16667922695954038
825166,54,0.43190317685185187,0.48753320931586164,0.15742954019686162
834576,50,0.427715187092,0.4791165097098231,0.1662435992796598
885865,54,0.46068975674444446,0.48230479319470276,0.16776165551040673
825220,52,0.4504680725942308,0.47619753649267305,0.1710881965700152
883838,51,0.43417362152941175,0.4697396046760451,0.17009945678107585
840111,52,0.41996446940384613,0.48288879982423943,0.16008407621396553
850582,49,0.40072978276734694,0.49103728355534126,0.15803287464312282
895611,53,0.4242732571264151,0.47408000334130157,0.16585661284852438
818945,57,0.48770787449122804,0.4693057788009502,0.1629522596140625
872856,51,0.43914750979803924,0.48901581705974634,0.15601847786791317
855041,52,0.43919527532307695,0.4706333310337192,0.16859454714570854
866578,54,0.44420060848148146,0.4699804036654175,0.15570791760335803
817543,49,0.42674053935510203,0.4921692200422569,0.1583994342984755
893162,50,0.423496875782,0.4807115551417219,0.1608399648268424
813382,53,0.4306183401301887,0.4735076955603713,0.1567380446432465
869959,52,0.4507640326538462,0.47296780996351895,0.16667738210891064
825176,54,0.42958836203703704,0.4866783358275339,0.15742523637882577
834586,50,0.417715187092,0.4752515064979494,0.16631525836846486
886902,54,0.4627152197074074,0.48302565569106165,0.1677416929980131
800759,50,0.416299324184,0.47568734665004553,0.16888589037973048
883848,51,0.43417362152941175,0.4697396046760451,0.17009945678107585
841148,52,0.42927937325,0.48776240053940784,0.16174876008530523
850592,49,0.40072978276734694,0.49103728355534126,0.15803287464312282
895621,53,0.42486287976792453,0.4741536436223741,0.16574572989533212
819982,57,0.48825612010526315,0.4695917438845879,0.16305140588061162
872866,51,0.43914750979803924,0.48901581705974634,0.15601847786791317
856078,52,0.45842604455384617,0.4812922751644995,0.17273899742091545
866588,54,0.44420060848148146,0.4699804036654175,0.15570791760335803
817553,49,0.41653645772244896,0.4885339368196515,0.15860502372755117
894199,50,0.432871875782,0.48418917744523926,0.16079498028675848
802785,53,0.4553824910735849,0.4836018502193702,0.17053166201065995
877408,52,0.4510645134230769,0.4730806461716975,0.16667922695954038
840067,54,0.43190317685185187,0.48753320931586164,0.15742954019686162
855886,50,0.417715187092,0.4752515064979494,0.16631525836846486
893346,52,0.44790687935,0.48360743242260684,0.17329250815294187
803986,50,0.436611976772,0.4704459886457921,0.17331744272873503
855146,55,0.47025125704,0.48022608657364485,0.16152866007424724
877328,52,0.43168321940384613,0.48864456945817686,0.16172198567359947
837866,54,0.43957097885185187,0.46768418522914507,0.15488167681625165
847278,53,0.47358690121320757,0.47326293318042395,0.15625108300138388
898434,50,0.429121875782,0.48618623993657106,0.15976507104249008
814418,52,0.42734037914615386,0.47839116829632977,0.1599770297265303
856125,52,0.4507640326538462,0.47296780996351895,0.16667738210891064
875148,52,0.4295845582096154,0.4909014867832516,0.1605774679829933
834603,50,0.417715187092,0.4752515064979494,0.16631525836846486
886919,54,0.4627152197074074,0.48302565569106165,0.1677416929980131
808217,50,0.415986824184,0.4755621445824086,0.16888759868144632
833863,55,0.4679785297672727,0.4791325427152867,0.16113941040527852
856045,52,0.43168321940384613,0.48864456945817686,0.16172198567359947
872927,49,0.40072978276734694,0.49103728355534126,0.15803287464312282
824955,53,0.4688699200811321,0.47323820598103133,0.15718918218184424
877158,50,0.429121875782,0.48618623993657106,0.15976507104249008
804804,49,0.41396541988367347,0.48373857498294187,0.16175957295962778
834836,52,0.4483601865,0.4716356360405019,0.16610566951948558
853865,52,0.4295845582096154,0.4909014867832516,0.1605774679829933
813314,50,0.417715187092,0.4752515064979494,0.16631525836846486
882605,53,0.42103035046792453,0.4912906735939961,0.1605058729408994
811367,52,0.450167591825,0.47608782439614883,0.17109275487075515
871048,51,0.43417362152941175,0.4697396046760451,0.17009945678107585
833732,52,0.41996446940384613,0.48288879982423943,0.16008407621396553
851643,49,0.40072978276734694,0.49103728355534126,0.15803287464312282
