cell_id,n_fe,fv_mean,fv_wt_mean_vuln,fv_wt_sd_vuln
566486,50,0.441621933058,0.7109644780982455,0.07688454092312576
509183,61,0.5253305904180328,0.6961264900995251,0.05737737698220252
564467,56,0.5257944464678571,0.7105709032129773,0.07572979918278298
548347,49,0.4543215889428571,0.7169030771206654,0.07779512690968625
548437,51,0.4455236547509804,0.7062273175098384,0.07568591659033784
520521,50,0.467545185686,0.7161587430479515,0.07873597739856228
545361,64,0.477364661171875,0.7027088827492536,0.07133806462444153
531344,50,0.441465616376,0.7109827428315746,0.07689237824890537
502648,51,0.46333283127647057,0.7091734884487142,0.077053053663679
530378,52,0.46193372315,0.7102284229680504,0.07744188824898743
504621,50,0.451919575334,0.7093815564091774,0.07696848312042322
583660,64,0.476998450234375,0.7026199808562906,0.07129789860160331
569637,50,0.466465616376,0.7148277364269994,0.07651227480087007
503784,69,0.4804352487333333,0.710201474282985,0.07643329668554491
568677,52,0.4610322808423077,0.7103544295829143,0.07766312739376381
542912,50,0.457544575334,0.7104138072336851,0.07705422355891502
565581,66,0.4997192151606061,0.7030615125507242,0.0703781732543991
551600,50,0.434121933058,0.7097472753818642,0.07698673941753216
519775,63,0.4807967004301587,0.7054795798085943,0.07214117618665697
549579,56,0.524120339325,0.7103404040195282,0.0757409507492232
534489,49,0.4492195481265306,0.7162149502149541,0.07797800140202758
593285,151,0.41878739596754966,0.7209086001758074,0.06536270722906541
533549,51,0.4455236547509804,0.7062273175098384,0.07568591659033784
505635,50,0.457545185686,0.7143631706853013,0.07863465164377019
530470,64,0.477303626015625,0.7026997751040831,0.07133808064775142
516456,50,0.433965616376,0.7097654173322171,0.07699505106131588
501563,49,0.4225734790081633,0.7117087182137855,0.07835800895686411
571847,51,0.44491090965294117,0.7061320158159762,0.0756901255709936
543925,50,0.467545185686,0.7161587430479515,0.07873597739856228
569802,64,0.476998450234375,0.7026199808562906,0.07129789860160331
554753,50,0.466465616376,0.7148277364269994,0.07651227480087007
509071,70,0.47938259754857143,0.7093098058969023,0.0765136966101042
553790,52,0.4584781943038462,0.7099454720013926,0.07768542795991269
529058,50,0.457544575334,0.7104138072336851,0.07705422355891502
550691,66,0.4997192151606061,0.7030615125507242,0.0703781732543991
536713,50,0.429121933058,0.7088968520717905,0.07702941244951685
504884,63,0.48129273217619045,0.7055715074674976,0.07216143408171245
534689,56,0.5238413214678571,0.7103018442525199,0.07574274545313182
519601,49,0.4543215889428571,0.7169030771206654,0.07779512690968625
587933,64,0.466103151440625,0.7129910682590662,0.07597690241374307
575009,50,0.434121933058,0.7097472753818642,0.07698673941753216
518740,61,0.5243060002540983,0.6959359383840437,0.057267697370432996
572990,56,0.5257944464678571,0.7105709032129773,0.07572979918278298
557897,49,0.44953842567755103,0.7162710799779921,0.07797884057211629
504682,49,0.449219548277551,0.716353416903428,0.07786213779528217
556960,51,0.44491090965294117,0.7061320158159762,0.0756901255709936
529042,50,0.457545185686,0.7143631706853013,0.07863465164377019
554913,64,0.476754309609375,0.7025851370243074,0.07129959086242223
539866,50,0.441465616376,0.7109827428315746,0.07689237824890537
511174,51,0.4608818508843137,0.7087822901610458,0.07707097171001025
538901,52,0.4592293962269231,0.7099869269336083,0.07761071808868893
514172,50,0.457544575334,0.7104138072336851,0.07705422355891502
535803,66,0.49963043675151514,0.703048857147604,0.07037801787739342
522853,50,0.434121933058,0.7097472753818642,0.07698673941753216
512310,69,0.4804352487333333,0.710201474282985,0.07643329668554491
577198,52,0.4610322808423077,0.7103544295829143,0.07766312739376381
551432,50,0.457544575334,0.7104138072336851,0.07705422355891502
574104,66,0.4997192151606061,0.7030615125507242,0.0703781732543991
561150,50,0.451621933058,0.7125533271372142,0.07675239024808138
503847,61,0.5243060002540983,0.6959359383840437,0.057267697370432996
559131,56,0.528026589325,0.7108759127411747,0.0757138768218011
543012,49,0.4543215889428571,0.7169030771206654,0.07779512690968625
543101,51,0.4452172822019608,0.706162415654741,0.07567087308462654
514156,50,0.457545185686,0.7143631706853013,0.07863465164377019
540025,64,0.476632239296875,0.7025672186421975,0.07129994373351996
526008,50,0.466465616376,0.7148277364269994,0.07651227480087007
511117,49,0.4404306218653061,0.7145655900356837,0.07798305510381379
524010,52,0.45862843468846154,0.7097059411684391,0.07747604727134952
552461,50,0.457545185686,0.7143631706853013,0.07863465164377019
578324,64,0.476998450234375,0.7026199808562906,0.07129789860160331
563274,50,0.461465616376,0.7140921670032547,0.07660070050498553
517596,70,0.47893616897714286,0.7092244199746063,0.07649780303750445
562312,52,0.4584781943038462,0.7099454720013926,0.07768542795991269
537578,50,0.457544575334,0.7104138072336851,0.07705422355891502
559216,66,0.4997192151606061,0.7030615125507242,0.0703781732543991
546264,50,0.434121933058,0.7097472753818642,0.07698673941753216
513410,63,0.48129273217619045,0.7055715074674976,0.07216143408171245
544243,56,0.524120339325,0.7103404040195282,0.0757409507492232
528124,49,0.4543215889428571,0.7169030771206654,0.07779512690968625
597513,64,0.466103151440625,0.7129910682590662,0.07597690241374307
528212,51,0.4427663018098039,0.7057385435793512,0.07566438060473323
500300,50,0.457545185686,0.7143631706853013,0.07863465164377019
582539,56,0.5262129732535714,0.710691144164769,0.07578111093934427
566419,49,0.44953842567755103,0.7162710799779921,0.07797884057211629
506835,49,0.45493943365918366,0.7169573497010698,0.0776537317751264
566511,51,0.4452172822019608,0.706162415654741,0.07567087308462654
537563,50,0.457545185686,0.7143631706853013,0.07863465164377019
563437,64,0.476754309609375,0.7025851370243074,0.07129959086242223
549417,50,0.466465616376,0.7148277364269994,0.07651227480087007
503735,70,0.47882456183428573,0.7093743002882695,0.076630596793223
548454,52,0.4610322808423077,0.7103544295829143,0.07766312739376381
522694,50,0.457544575334,0.7104138072336851,0.07705422355891502
544326,66,0.49966002955454547,0.7030531178212299,0.07037811373753142
531376,50,0.429121933058,0.7088968520717905,0.07702941244951685
521868,69,0.4804352487333333,0.710201474282985,0.07643329668554491
529353,56,0.524120339325,0.7103404040195282,0.0757409507492232
513236,49,0.4543215889428571,0.7169030771206654,0.07779512690968625
582625,66,0.4997192151606061,0.7030615125507242,0.0703781732543991
569673,50,0.451621933058,0.7125533271372142,0.07675239024808138
512370,61,0.5243060002540983,0.6959359383840437,0.057267697370432996
567654,56,0.5246783750392857,0.7104700828619593,0.07578267984355731
