cell_id,n_fe,fv_wt_mean_impact,fv_wt_sd_impact
550185,50,2.509370259724784e-8,1.593253746774813e-5
569367,50,0.002442613309449546,0.023821812240744474
589619,51,2.957954825172143e-8,1.9128744377644234e-5
554462,50,0.0024426121522677447,0.02382181185292072
572662,51,1.4825628198348071e-8,1.3223486324273116e-5
593903,51,3.063936481018477e-8,1.9619468421339372e-5
557733,51,2.908725409914247e-8,1.862553805201099e-5
576894,51,2.997353038316866e-8,1.919308459314382e-5
598202,51,1.611324702719968e-8,1.437203477635058e-5
561926,50,0.0024426142354322957,0.023821812567027454
581140,51,2.997353038316866e-8,1.919308459314382e-5
565205,51,1.4825628198348071e-8,1.3223486324273116e-5
585397,51,2.997353038316866e-8,1.919308459314382e-5
550235,51,2.6103528137941405e-8,1.6880730716876067e-5
569417,51,2.9751964180740578e-8,1.90511994959509e-5
589669,51,1.4611209154600706e-8,1.3032227532736235e-5
554512,51,2.8493218113655707e-8,1.8426186118795153e-5
573641,51,2.8276176858717047e-8,1.8285820469223298e-5
593953,51,1.5576649988577994e-8,1.3893391326501272e-5
558703,50,2.5995840442567348e-8,1.6505341594407337e-5
577877,50,0.0024426142354322957,0.023821812567027454
599201,51,2.957954825172143e-8,1.9128744377644234e-5
561976,51,2.9531522323730506e-8,1.891003457265803e-5
582125,50,0.0024426146966578404,0.023821812734835305
566179,50,0.002442613309449546,0.023821812240744474
586386,50,0.0024426146966578404,0.023821812734835305
550285,51,2.908725409914247e-8,1.862553805201099e-5
569467,51,1.4825628198348071e-8,1.3223486324273116e-5
590661,51,2.8276176858717047e-8,1.8285820469223298e-5
554562,51,1.4182365519259112e-8,1.2649706655131289e-5
573691,51,2.997353038316866e-8,1.919308459314382e-5
594949,51,3.019623240532861e-8,1.933569725151252e-5
558753,51,2.6971704397675143e-8,1.7442192415880524e-5
577927,51,3.019623240532861e-8,1.933569725151252e-5
599251,51,1.5255015715096076e-8,1.360649559324849e-5
562026,51,1.4932837720221752e-8,1.3319115919232754e-5
582175,51,2.8928413246926355e-8,1.870763763042061e-5
566229,51,2.9531522323730506e-8,1.891003457265803e-5
586436,51,2.9531522323730506e-8,1.891003457265803e-5
551285,50,0.002442613309449546,0.023821812240744474
570444,51,2.6538723271212046e-8,1.7162176943307733e-5
590711,51,3.019623240532861e-8,1.933569725151252e-5
555536,50,0.0024426128458659054,0.023821812082718916
574671,50,0.002442613309449546,0.023821812240744474
594999,51,1.4825628198348071e-8,1.3223486324273116e-5
558803,51,2.9751964180740578e-8,1.90511994959509e-5
577977,51,1.504059667134871e-8,1.3415235766295499e-5
562998,51,2.7189858276007127e-8,1.7583276227131278e-5
582225,51,1.4503450043459746e-8,1.2936108109703379e-5
566279,51,1.5255015715096076e-8,1.360649559324849e-5
586486,51,1.5147806193222392e-8,1.3510865617981585e-5
551335,51,2.8865687896714392e-8,1.848365379389874e-5
580122,51,1.589882798345232e-8,1.4180773125597184e-5
576828,51,2.8276176858717047e-8,1.8285820469223298e-5
572613,51,2.9751964180740578e-8,1.90511994959509e-5
568408,51,1.5255015715096076e-8,1.360649559324849e-5
565140,51,2.805913560377838e-8,1.8145455039008227e-5
596009,51,2.957954825172143e-8,1.9128744377644234e-5
560957,51,1.4611209154600706e-8,1.3032227532736235e-5
591734,51,2.8928413246926355e-8,1.870763763042061e-5
557702,51,2.8493218113655707e-8,1.8426186118795153e-5
587473,51,2.8928413246926355e-8,1.870763763042061e-5
554448,50,2.509370259724784e-8,1.593253746774813e-5
589840,49,4.373493777355447e-9,7.528111430086445e-6
570558,50,1.5935587412192945e-8,1.4105927302608484e-5
597317,49,5.262843714715047e-6,1.4218444561050293e-4
583431,49,4.296327479148523e-9,7.395275354364763e-6
591062,54,0.017254292701518587,0.04791522389281531
573826,49,1.8506893000603227e-8,1.5935537143349476e-5
598538,63,0.013235511372758578,0.03599592348681981
585474,50,1.7134942448043092e-8,1.5167653725512168e-5
