cell_id,n_fe,fv_wt_mean_impact,fv_wt_sd_impact
700307,51,1.819044051717745e-8,1.5932283165078377e-5
721605,51,1.9193610652012205e-8,1.6810956274832818e-5
700327,51,1.885884182858874e-8,1.6517733155285466e-5
721625,51,1.908221140852452e-8,1.6713381943584992e-5
700347,51,1.884667334602791e-8,1.641890930994809e-5
721645,51,1.9523200670726702e-8,1.7008313015335227e-5
700367,51,1.9523200670726702e-8,1.7008313015335227e-5
722677,51,1.930500989549989e-8,1.6908530638601986e-5
701380,51,1.8413239004152818e-8,1.6127431300151277e-5
749302,51,1.876054679607981e-8,1.64261652999198e-5
705648,51,1.885884182858874e-8,1.6517733155285466e-5
714161,51,1.908221140852452e-8,1.6713381943584992e-5
723746,51,1.930500989549989e-8,1.6908530638601986e-5
735451,51,1.9542029470066334e-8,1.7110436227018074e-5
706696,51,1.8747442585101056e-8,1.6420158925333636e-5
715216,51,1.8747442585101056e-8,1.6420158925333636e-5
724809,51,1.930500989549989e-8,1.6908530638601986e-5
736525,51,1.931850383855208e-8,1.6914715656005246e-5
706746,51,1.9410542360943384e-8,1.691016283559871e-5
715266,51,1.9749094756292224e-8,1.720511660358511e-5
725873,51,1.930500989549989e-8,1.6908530638601986e-5
737600,51,1.920702672848697e-8,1.681710560024421e-5
747278,48,1.1318901546181226e-8,1.3432936654682624e-5
737868,52,0.005534628147065573,0.026323281759779885
728449,61,0.01707072923002699,0.04833519220997385
719660,54,0.004389277951650979,0.021762173940884123
710232,52,0.005541907556347963,0.026268373640476298
700527,51,0.004257043283343577,0.0210124043864945
744148,51,0.004587609046385006,0.022759932544407935
734735,53,0.006020019333659243,0.02766936309214045
725946,50,2.0420352788240172e-8,1.774507098808464e-5
716524,50,3.488826810238342e-5,9.396618774480339e-4
707038,52,0.005824138723423047,0.026952321364731135
741018,50,5.074563966618659e-5,0.0013667683732438921
731602,55,0.01982154565105405,0.05390241732469921
722813,58,0.009218992268077535,0.034269730053317106
713388,52,0.005066954512098317,0.024620096770330956
703791,52,0.004833386715939082,0.023796918972664647
747298,58,0.009622609005299206,0.03565526112172934
737888,52,0.0057254643667350525,0.026744655501089707
728469,61,0.015896743115160105,0.04553174959107059
719680,51,0.004428698120160648,0.021859678686991638
710252,53,0.0063656255663846785,0.027515663595021233
700547,52,0.0041551558512626045,0.020926172930127683
744168,51,0.004772007793797352,0.023554227291662316
734755,52,0.007021690416617736,0.028621168049502727
725966,55,0.009581962008526346,0.034575974169989566
716544,50,4.1231216777307793e-05,0.0011105040923003091
707058,53,0.005969537905279627,0.026487960759815625
741038,52,0.0053985654581091445,0.025986629997087046
731622,55,0.0197078795947702,0.05368477354379783
722833,54,0.004355252566803888,0.02159347493143147
713408,52,0.005220373404358777,0.025500667563773505
703811,52,0.004923559226018305,0.023933271915689485
747318,54,0.004559404875888955,0.022605668988886378
737908,53,0.005956793488383477,0.027492523960597256
729119,50,2.064744758516653e-8,1.794242219081469e-5
719700,51,0.004428698120160648,0.021859678686991638
710272,53,0.006233615394145917,0.02716913672660163
700567,50,3.06591076820126e-5,8.257533042720611e-4
744188,50,4.5460377915042e-5,0.001224413455976428
734775,52,0.006861578021045644,0.028260779647788847
725986,58,0.009095161858532225,0.034128933567661335
716564,52,0.004973139664059111,0.02447503781574102
707078,53,0.006101605221919844,0.026826500717043227
741058,52,0.005787207419917519,0.027012370490633635
731642,61,0.01707072923002699,0.04833519220997385
722853,54,0.004389277951650979,0.021762173940884123
713428,52,0.005824138723423047,0.026952321364731135
703831,52,0.005043221533632543,0.024646769539843006
747338,51,0.004587609046385006,0.022759932544407935
737928,53,0.006020019333659243,0.02766936309214045
729139,50,2.0420352788240172e-8,1.774507098808464e-5
719720,50,3.488826810238342e-5,9.396618774480339e-4
710292,52,0.006461490876134598,0.02737903545076267
700587,50,3.495130294796033e-5,9.405502688370627e-4
744208,50,5.074563966618659e-5,0.0013667683732438921
734795,55,0.020162404428525692,0.054558459304631886
726006,58,0.009471282410398324,0.035134707080332166
716584,52,0.005471462156187507,0.02615354864588509
707098,52,0.006381432903632969,0.02720614820931559
741078,52,0.005998646301000267,0.027441505875290755
731662,61,0.015896743115160105,0.04553174959107059
722873,51,0.004463029087474719,0.022029133547222895
713448,53,0.0063656255663846785,0.027515663595021233
703851,52,0.005471329844823483,0.026100222105058597
747358,51,0.004772007793797352,0.023554227291662316
737948,52,0.007101662449782929,0.028802908274150857
729159,55,0.009581962008526346,0.034575974169989566
719740,50,4.1231216777307793e-05,0.0011105040923003091
710312,52,0.006541459359841121,0.027553101754108415
700607,52,0.0048160120449474856,0.023418314441303354
744228,52,0.005273157757439773,0.02565268039489516
734815,55,0.019935471948403945,0.05412137973016365
726276,55,0.01982154565105405,0.05390241732469921
717735,52,0.006541459359841121,0.027553101754108415
709187,53,0.0063656255663846785,0.027515663595021233
745114,48,2.3656712810397147e-8,1.981531152019287e-5
736582,50,2.0873961764804232e-8,1.813926892529582e-5
728043,50,2.0193838690654707e-8,1.7548224524959228e-5
718873,61,0.01666831921261645,0.047446801663740164
710326,55,0.01982154565105405,0.05390241732469921
701538,58,0.009218992268077535,0.034269730053317106
746250,54,0.004559404875888955,0.022605668988886378
737719,58,0.009622609005299206,0.03565526112172934
729180,58,0.009095161858532225,0.034128933567661335
720641,55,0.009367387771920312,0.033869048640191406
712095,50,2.0080575570727732e-8,1.7449796074484675e-5
702712,50,3.8087218633798596e-5,0.0010254702305036243
747386,50,5.074563966618659e-5,0.0013667683732438921
738855,51,0.0048063387611114216,0.0237236821523435
730317,51,0.004428698120160648,0.021859678686991638
721778,54,0.004355252566803888,0.02159347493143147
713233,58,0.00916863045971789,0.03409761642595572
703886,53,0.005962874230367296,0.02644003879489074
748521,52,0.005862013266404647,0.02709104358182672
739991,52,0.00564930111402899,0.026666719185861245
731454,52,0.005077954026258747,0.02498377231674971
722915,50,3.5945954964077e-5,9.681497665782214e-4
714371,51,0.004428698120160648,0.021859678686991638
705729,50,2.030709578047356e-8,1.7646647764638895e-5
749656,52,0.007341695051579699,0.029354192566801593
741127,53,0.006020019333659243,0.02766936309214045
732591,53,0.006020019333659243,0.02766936309214045
724052,52,0.0054276622502830475,0.02599687914228254
715509,52,0.005282048874213314,0.0256507581373243
706904,54,0.00436562547570988,0.02153455867967481
742263,55,0.020162404428525692,0.054558459304631886
733728,55,0.01982154565105405,0.05390241732469921
725189,52,0.006541459359841121,0.027553101754108415
716647,53,0.0063656255663846785,0.027515663595021233
708079,52,0.005220373404358777,0.025500667563773505
744028,52,0.00426722574475848,0.02055205797090894
735495,50,1.9854061391090024e-8,1.725294974514152e-5
726326,61,0.016496788032878077,0.0470198917716752
717785,55,0.01995669480763003,0.05408405061134523
709237,52,0.006541459359841121,0.027553101754108415
700414,50,2.076070467498538e-8,1.804084554443744e-5
745164,58,0.009521644218757971,0.03530773654408231
736632,58,0.009293295500326941,0.03481542207843722
728093,55,0.009581962008526346,0.034575974169989566
719554,50,2.0420352788240172e-8,1.774507098808464e-5
710376,61,0.015554142749512069,0.04468609562339465
701588,51,0.004325705217971718,0.021351314106479693
746300,51,0.004772007793797352,0.023554227291662316
737769,51,0.004531691022105422,0.02236804326783494
729230,54,0.004559404875888955,0.022605668988886378
720691,58,0.009319957054822399,0.03461547239285455
712145,55,0.0097427632327591,0.03510745579131895
702762,52,0.005043221533632543,0.024646769539843006
747436,52,0.005461270006721938,0.026155160158372125
738905,52,0.005273157757439773,0.02565268039489516
730367,50,4.334500490833373e-5,0.001167437394243374
721828,51,0.004703345858922492,0.02321531757029948
713283,54,0.00436562547570988,0.02153455867967481
703972,65,0.007933623860860104,0.023531001023184766
748571,53,0.006209832530561765,0.02820506894709223
740041,53,0.005956793488383477,0.027492523960597256
731504,52,0.0057254643667350525,0.026744655501089707
722965,52,0.005282048874213314,0.0256507581373243
714421,50,4.130571183034047e-5,0.0011115540043039327
705779,58,0.009158312712963598,0.034079146562430725
749706,55,0.02038999544587551,0.05499942536297419
741177,55,0.02004874158235561,0.05433916053492204
732641,52,0.006701575304871885,0.027904709325353338
724102,53,0.006497719934912396,0.02786595694032702
715559,52,0.005824138723423047,0.026952321364731135
706954,50,3.06591076820126e-5,8.257533042720611e-4
742942,52,0.003944494411895959,0.018997700538276065
733778,61,0.017036779357114732,0.04829170883707767
725239,55,0.01984369271394251,0.05386523812513395
716697,52,0.006541459359841121,0.027553101754108415
708129,53,0.005969537905279627,0.026487960759815625
744078,58,0.009144813891910835,0.03430084689980162
735545,55,0.009635477431845793,0.03475260470681996
727006,50,2.0420352788240172e-8,1.774507098808464e-5
718466,50,1.9854061391090024e-8,1.725294974514152e-5
709287,61,0.016873157978273785,0.047916567766742996
700464,58,0.009118027481435033,0.033924617239143064
745214,51,0.004587609046385006,0.022759932544407935
736682,54,0.004559404875888955,0.022605668988886378
728143,58,0.009471282410398324,0.035134707080332166
719604,58,0.009158312712963598,0.034079146562430725
711057,55,0.009367387771920312,0.033869048640191406
