cell_id,n_fe,fv_wt_mean_impact,fv_wt_sd_impact
350072,48,1.5337587337340396e-8,9.695733067140862e-6
383098,49,1.7657403413726027e-8,1.1275450595343521e-5
358610,49,1.5873435825912044e-8,1.0136442193147998e-5
389452,49,1.698883663749714e-8,1.0848582690482943e-5
365038,47,1.9163600919221473e-8,1.1768495115653158e-5
394926,49,2.519389460784258e-8,1.596572484141376e-5
370462,49,2.4741030558539365e-8,1.5678732053883784e-5
376786,49,2.155904608393333e-8,1.3869275594367069e-5
350097,49,1.5873435825912044e-8,1.0136442193147998e-5
383123,47,2.0374146746224355e-8,1.2511819773085304e-5
358635,47,1.8679865866005462e-8,1.1471469023222108e-5
389477,49,1.788025515883944e-8,1.1417739491123597e-5
365063,49,1.980103258079265e-8,1.2738473720404816e-5
395846,49,1.7434539803904176e-8,1.1133155113836704e-5
371373,49,1.810310690395285e-8,1.1560029339906712e-5
376811,49,2.201332102435785e-8,1.4020995317071439e-5
350122,47,1.8196143338129626e-08,1.1174455033343455e-5
383148,49,2.089923816095426e-8,1.3444948459262626e-5
358660,47,1.9405462183159393e-8,1.191700591447189e-5
389502,47,2.1100970396793407e-8,1.2958129873867615e-5
365088,49,2.1119079979072047e-8,1.3586243299392635e-5
395871,47,1.9405462183159393e-8,1.191700591447189e-5
371398,47,1.964732344709731e-8,1.2065517707966092e-5
376836,49,2.4513437770383625e-8,1.553450061761142e-5
350147,49,1.7731471945170932e-8,1.1435623144071828e-5
383173,49,2.155904608393333e-8,1.3869275594367069e-5
358685,49,1.9142772557365002e-8,1.2315023428344847e-5
389527,49,1.9362188777516843e-8,1.2456170393967183e-5
365113,49,2.2020123602422353e-8,1.3954520852921923e-5
395896,47,2.2068427977885247e-8,1.3552213301778289e-5
371423,47,1.9889184711035223e-8,1.221403045985264e-5
377748,49,1.6319138992319085e-8,1.0421002757106979e-5
350240,49,2.428700574573203e-8,1.5391005182571436e-5
383198,49,2.2461408894592047e-8,1.4306394136785134e-5
358750,49,2.4741030558539365e-8,1.5678732053883784e-5
389552,49,2.1338500621053774e-8,1.3727397379842373e-5
365138,49,2.4741030558539365e-8,1.5678732053883784e-5
395921,49,2.1118654381106107e-8,1.3586100508760348e-5
371448,49,2.089923816095426e-8,1.3444948459262626e-5
377773,49,1.7657403413726027e-8,1.1275450595343521e-5
351143,48,1.5651736883550356e-8,9.894283076424391e-6
383223,49,2.5419177595291683e-8,1.6108493610162305e-5
359656,48,1.575683842505467e-8,9.960710225132723e-6
389577,49,2.1997887049062643e-8,1.4151586143326383e-5
366046,49,1.54265899258474e-8,9.851157478171809e-6
395946,49,2.221619455218179e-8,1.4292026160305858e-5
371473,49,2.0899659337090323e-8,1.3445089766379437e-5
