cell_id,n_fe,fv_wt_mean_impact,fv_wt_sd_impact
218121,47,1.3672395337477845e-8,8.478952427324009e-6
241532,47,1.454655439879583e-8,9.020884232451985e-6
224508,47,1.4327713998248636e-8,8.88521279629262e-6
248988,47,1.4765394799343024e-8,9.15655696489949e-6
230896,47,1.4327713998248636e-8,8.88521279629262e-6
208722,56,0.003313240179022672,0.01644123511425629
218416,49,0.001325523415236089,0.006401251837723291
228905,53,0.0033526666346382922,0.0166226689233568
239588,54,0.003793582445168277,0.017567262311388363
207712,48,5.890405639896665e-6,3.277541168890496e-4
217402,55,0.006049618338834935,0.02214612750712905
227890,54,0.003952755214125765,0.017930486136748105
238525,54,0.003793582445168277,0.017567262311388363
206702,49,0.0011824655125863448,0.0057098623978929725
217161,48,1.613927187066936e-8,9.98998769854671e-6
226875,48,6.193370821934002e-6,3.4103940445587625e-4
237469,54,0.00400572873809546,0.01805358099598504
249331,61,0.0025643229907884053,0.010989626998214331
205691,60,0.005351438449599695,0.020584948323092458
216147,56,0.0029698270599960957,0.01570544927979287
225860,49,0.0014328168422877536,0.006919832710695368
236419,55,0.004218267122655387,0.01860895673250024
248259,55,0.006418011029421143,0.023046107899879747
205450,48,1.569990251796692e-8,9.718082633970192e-6
215133,55,0.00380915200611569,0.017605382055081237
224845,55,0.005994375103791829,0.021996842669721104
235376,48,5.992034947870578e-6,3.334066720409586e-4
247187,55,0.006337340470652584,0.022732160066710964
204435,53,0.0031434826479394295,0.016081919445602545
214119,48,6.095772952369719e-6,3.373163664379456e-4
224604,48,1.5919587367153876e-8,9.854034816124888e-6
234342,48,6.335656892847806e-6,3.5058543567213627e-4
246115,55,0.006225902431612168,0.022429001944614915
203412,55,0.0032979358893767837,0.016460227563898738
213106,49,0.0018035884222133245,0.00746140175482365
223588,53,0.003189833801312384,0.016309361851363943
233314,49,0.0014328168422877536,0.006919832710695368
245043,55,0.006170258387254627,0.02227872645116981
202382,48,5.754900238569977e-6,3.2021742232805775e-4
212095,61,0.0021178051663305027,0.009853995053722902
222572,55,0.0038602010071717313,0.01772645647004283
232291,55,0.006281475481159719,0.022579686582234384
243970,49,0.0020760686823651196,0.008801392584035242
201345,48,6.122359179510614e-6,3.35354629438164e-4
211854,48,1.5919587367153876e-8,9.854034816124888e-6
221558,48,6.2273861705817705e-6,3.4110520856872405e-4
232050,48,1.589735749830394e-8,9.846830380959069e-6
242898,49,0.0016914585418303205,0.008062744117697102
200301,48,6.06388906902615e-6,3.3729424202979494e-4
210842,56,0.003116935920939606,0.01601180202816826
220542,49,0.0012539944637828208,0.0060555486739157635
231032,53,0.0034068516119797167,0.01672981511471183
241826,49,0.0015043457934842293,0.0072655678099036
209832,48,5.754900238569977e-6,3.2021742232805775e-4
219529,55,0.006049618338834935,0.02214612750712905
230019,54,0.003952755214125765,0.017930486136748105
240755,49,0.0014884413154201586,0.007227063819439349
208822,48,6.267284730999e-6,3.48603432999343e-4
219288,48,1.613927187066936e-8,9.98998769854671e-6
229005,48,6.193370821934002e-6,3.4103940445587625e-4
239688,49,0.001417668593702422,0.006883161076074599
207812,60,0.005254734994996728,0.020149621864750892
218275,56,0.0029698270599960957,0.01570544927979287
227990,49,0.0014328168422877536,0.006919832710695368
238625,49,0.0014884413154201586,0.007227063819439349
207571,48,1.569990251796692e-8,9.718082633970192e-6
217261,55,0.0036557619681931155,0.01724810534350813
226975,55,0.005994375103791829,0.021996842669721104
237569,49,0.001647403695879691,0.007957066037644936
206561,53,0.0031434826479394295,0.016081919445602545
216247,48,6.095772952369719e-6,3.373163664379456e-4
226734,48,1.5919587367153876e-8,9.854034816124888e-6
236519,49,0.0020760686823651196,0.008801392584035242
249190,55,0.004320365124985877,0.018869385686751314
205550,55,0.0034000338917072738,0.016677775600501123
215233,49,0.0017226987421034034,0.0071217934149761
225719,56,0.0031203310227019606,0.016020492216496995
235476,55,0.006003105312901349,0.021830254331353577
248118,55,0.004166978084932022,0.018478987150137904
204535,48,6.2273861705817705e-6,3.4110520856872405e-4
214219,61,0.0021178051663305027,0.009853995053722902
224704,55,0.0038602010071717313,0.01772645647004283
234442,61,0.0021369789051931248,0.009927937775507026
247046,54,0.004111924872196318,0.018304580609072557
203512,49,0.0011824655125863448,0.0057098623978929725
213978,48,1.559006009337344e-8,9.65010693203366e-6
223688,48,6.2273861705817705e-6,3.4110520856872405e-4
234201,53,0.0033506759119737817,0.016617746765373937
245974,54,0.00400572873809546,0.01805358099598504
202482,60,0.005254734994996728,0.020149621864750892
212965,56,0.003067979189511951,0.015908614651085746
222672,49,0.0014685813178859912,0.007092698950086225
233173,56,0.0031203310227019606,0.016020492216496995
244902,54,0.0040104534936507875,0.01806409728890583
201445,60,0.005121124425457959,0.02000513702139024
211954,55,0.0042693161237114296,0.018738679262140703
221658,55,0.006049618338834935,0.02214612750712905
232150,55,0.00406488008281767,0.01822464657065138
243829,56,0.0034148720945776463,0.01667184456776934
200401,60,0.0029221671236530434,0.010642469480394238
210942,48,6.165586641685773e-6,3.429488208657619e-4
221417,48,1.613927187066936e-8,9.98998769854671e-6
231132,48,6.05978790651939e-6,3.37175057052758e-4
242757,56,0.0034148720945776463,0.01667184456776934
209932,55,0.00555734435052707,0.02066164384402172
220401,56,0.002920867455469951,0.015606776218349556
230119,49,0.0014328168422877536,0.006919832710695368
241685,56,0.0033168491038951193,0.016450133160236597
208922,151,0.011657592119699823,0.0443103925465757
219388,55,0.0036557619681931155,0.01724810534350813
229105,55,0.006215532232274736,0.022598390189790075
240614,56,0.0032676029972239003,0.01634002590533406
208681,53,0.0031260371260909913,0.015983174614491082
219397,55,0.00380915200611569,0.017605382055081237
230137,49,0.0018844781025916695,0.0078024233548822765
242784,54,0.003793582445168277,0.017567262311388363
204607,60,0.0052026674240383194,0.020010526546534096
216087,48,1.5919587367153876e-8,9.854034816124888e-6
226824,54,0.003952755214125765,0.017930486136748105
238483,53,0.0035696844453057667,0.017061568338855616
201248,53,0.0031648923440749342,0.016191452827926882
212007,48,6.165586641685773e-6,3.429488208657619e-4
222734,61,0.002213681663802554,0.010225836361671375
234272,54,0.00400572873809546,0.01805358099598504
247126,48,6.436781632690131e-6,3.5802783309739323e-4
208706,56,0.003067979189511951,0.015908614651085746
219422,48,5.924282248887142e-6,3.296383032720841e-4
230162,55,0.006281475481159719,0.022579686582234384
242809,48,5.856529290238329e-6,3.258699391303567e-4
204632,60,0.005399312983642914,0.02074939235177051
216112,53,0.0030815903673090043,0.01576060170226589
226849,55,0.004218267122655387,0.01860895673250024
238508,56,0.0032676029972239003,0.01634002590533406
203736,128,0.009355717671975692,0.0391758280624476
235641,124,0.006428596434686934,0.026408539552305973
201602,128,0.009047436169875895,0.03805906165736846
232519,130,9.400504304637324e-4,0.006503464201420572
230327,124,0.005140017573152524,0.025013421890768824
227161,131,0.009124089226367843,0.0395750394714138
223927,123,0.005664948026503653,0.025597484608504757
219745,118,2.811511716757151e-5,4.344715610204968e-4
216562,114,1.3760779028728843e-5,2.116945388411985e-4
248385,130,0.004411988652549279,0.023228333697097776
214356,128,0.009314027259571037,0.039008844951362795
246279,124,0.007072869680168253,0.02739108352067503
212180,142,0.006775286040065912,0.03041177264876329
244136,124,0.008649137172851979,0.03041435557063234
209092,118,3.7645169970511864e-4,0.004492922561114224
241964,126,0.0019497067825930134,0.011471116055462596
206917,128,0.008636386149954139,0.03657705718080484
238875,129,0.006292635431245253,0.028299863578567456
204782,128,0.008379512481025106,0.03565522885713882
236704,124,0.006428596434686934,0.026408539552305973
202649,128,0.008388252714811365,0.03567308947360785
233586,128,9.309160607699943e-4,0.006471926469991374
200516,128,0.008388252714811365,0.03567308947360785
231393,124,0.005140017573152524,0.025013421890768824
228253,114,0,0
225074,114,1.7408406695517475e-6,2.663202874594094e-5
221787,135,0.009873471307947943,0.04174756565548589
218558,140,0.0069210423998898995,0.031228300420296236
249402,127,4.813155469412815e-6,7.068981637335745e-5
215420,128,0.009314027259571037,0.039008844951362795
247311,129,0.0038311315609989758,0.0207897745424617
213242,142,0.006972250913077764,0.031262722669942324
245193,129,0.00448588709446028,0.023418145783285126
210115,128,0.009715404480883597,0.04048379582732912
242102,128,4.431747028609339e-4,0.0043490013292398835
207968,128,0.009314027259571037,0.039008844951362795
239937,129,0.006292635431245253,0.028299863578567456
205826,135,0.008618354853107399,0.037975467409581146
237764,124,0.007072765224034531,0.027391301204075104
213285,128,0.009211172570212317,0.03863627427334228
247356,124,0.006643304534838124,0.026716607474644164
203703,135,0.007865477992507714,0.03490954827780912
237781,124,0.00578430789583144,0.025609960635831482
227109,129,0.005154398432612036,0.024846559642551707
213310,128,0.009715404480883597,0.04048379582732912
247395,130,0.0020135826996966187,0.010691407267777139
203728,128,0.009047436169875895,0.03805906165736846
237812,131,0.006457611134599105,0.028656758213543913
226100,119,4.429590499799431e-4,0.003821245953511096
217589,119,4.541264693047282e-4,0.0038910251297793394
209084,119,4.59921925425707e-4,0.0039270638230695576
200569,118,4.0279610947589945e-4,0.0035685041483037223
220783,119,4.5458896879962436e-4,0.0038930113630746208
213322,118,4.7929137996073883e-4,0.004032308190786867
203764,119,3.962393279072881e-4,0.003539229153863993
223977,115,4.5197994261441516e-4,0.0038563387186313766
218150,47,1.4388771519823197e-8,9.065528677876807e-6
249054,47,1.6046981666340228e-8,9.9922996137716e-6
213939,48,1.4851029409686721e-8,9.344647765127242e-6
246954,49,1.5308651139534887e-8,9.780447591764021e-6
244854,49,1.601890937876566e-8,1.0252907948263824e-5
243684,47,1.5013303917687245e-8,9.397883030201572e-6
241582,47,1.4854937866473183e-8,9.250191392108008e-6
239456,47,1.4746461838696591e-8,9.182661156673281e-6
237303,47,1.4585320086882408e-8,9.130045758288162e-6
234146,47,1.5287650154647016e-8,9.519573318037474e-6
230933,47,1.4854927849960888e-8,9.250188129282424e-6
226705,48,1.4744898426189775e-8,9.277883956398118e-6
223475,47,1.4746451895328423e-8,9.182657917667679e-6
219246,48,1.4226267210520009e-8,9.043495879061342e-6
216033,47,1.4494616352036409e-8,9.13219750900569e-6
247984,47,1.5613077896605326e-8,9.72216873787247e-6
210753,48,1.4744898426189775e-8,9.277883956398118e-6
245883,49,1.520698285712351e-8,9.71550630058167e-6
243784,49,1.601890937876566e-8,1.0252907948263824e-5
242614,47,1.4692610744409717e-8,9.197189054667319e-6
240502,47,1.4585320086882408e-8,9.130045758288162e-6
238362,47,1.4370739109468921e-8,8.99576039158672e-6
235225,47,1.5633063975312158e-8,9.631548297071868e-6
232029,47,1.5411210038982553e-8,9.494897138760195e-6
228799,47,1.4746451895328423e-8,9.182657917667679e-6
224571,48,1.4432896329420127e-8,9.1748139651595e-6
221340,47,1.452950032743473e-8,9.047598727560279e-6
238416,47,1.5965844530722058e-8,9.836526766766634e-6
225593,47,1.4095596508904877e-8,8.777483555009989e-6
246920,47,1.5613077896605326e-8,9.72216873787247e-6
238441,49,1.4898590026864786e-8,9.518519961156489e-6
225618,47,1.4962211982464453e-8,9.316976744815422e-6
238857,46,0.0012417093882281026,0.008471677304189606
249503,46,0.0013212779608776696,0.008538820135391001
234093,47,1.4327713998248636e-8,8.88521279629262e-6
218130,47,1.4108873942044198e-8,8.749543048997965e-6
