cell_id,n_fe,fv_wt_mean_impact,fv_wt_sd_impact
300087,49,1.4501632709341961e-8,9.260619282512289e-6
341601,49,1.5873435825912044e-8,1.0136442193147998e-5
320469,49,2.4108706259201965e-8,1.526343279902697e-5
331094,49,2.3184543498728038e-8,1.4683008551531856e-5
310758,49,1.609628724720567e-8,1.0278721681599254e-05
341626,49,1.6421799436402206e-8,1.0591079445929553e-5
321387,49,1.5323691213705797e-8,9.785460927627892e-6
332013,49,1.4810328521946975e-8,9.457703646364888e-6
310783,49,1.6640076303868973e-8,1.073183290870538e-5
341719,49,2.2700809083365024e-8,1.4385806053981666e-5
321412,49,1.6640076303868973e-8,1.073183290870538e-5
332038,49,1.6421799436402206e-8,1.0591079445929553e-5
310876,49,2.182296662078488e-8,1.3820716416642723e-5
341744,49,2.4319374501032238e-8,1.540171458799166e-5
321505,49,2.182296662078488e-8,1.3820716416642723e-5
332063,49,1.6640076303868973e-8,1.073183290870538e-5
311795,49,1.4501632709341961e-8,9.260619282512289e-6
342644,49,1.54265899258474e-8,9.851157478171809e-6
321530,49,2.4108706259201965e-8,1.526343279902697e-5
332156,49,2.3184543498728038e-8,1.4683008551531856e-5
311820,49,1.609628724720567e-8,1.0278721681599254e-05
342669,49,1.6765984892383727e-8,1.0706297994767612e-5
322448,49,1.4913227234088572e-8,9.523399036172825e-6
333075,49,1.511902433455199e-8,9.654790245319992e-6
311845,49,1.6640076303868973e-8,1.073183290870538e-5
342694,49,1.707662972163035e-8,1.1013342833551147e-5
322473,49,1.6202403611394242e-8,1.044960560716599e-5
333100,49,1.6421799436402206e-8,1.0591079445929553e-5
311938,49,2.182296662078488e-8,1.3820716416642723e-5
342787,49,2.383298126194687e-8,1.5103280133232142e-5
322566,49,2.2504330344053252e-8,1.4252224521189103e-5
333125,49,1.816914432047351e-8,1.171786428793957e-5
312857,49,1.4707429809805374e-8,9.39200850379633e-6
343688,48,1.5651736883550356e-8,9.894283076424391e-6
322591,49,2.3184543498728038e-8,1.4683008551531856e-5
333218,49,2.3184543498728038e-8,1.4683008551531856e-5
312882,49,1.522192304669359e-8,9.720486348346937e-6
343713,49,1.564944167096081e-8,9.993434451793989e-6
323509,49,1.4913227234088572e-8,9.523399036172825e-6
334136,49,1.511902433455199e-8,9.654790245319992e-6
312907,49,1.6640076303868973e-8,1.073183290870538e-5
345011,49,2.9282194429739767e-6,2.3568134836903965e-4
335474,51,0.002167004936970812,0.010683374426351207
324852,51,0.00222055387140348,0.010811706569480956
314222,58,0.006982235789261265,0.023725574690930926
304535,54,0.005234011687069033,0.02111271322933928
349347,49,1.5359438501135587e-4,0.0019961992856762367
340709,49,5.836393376723461e-9,7.22662834445835e-6
330182,49,3.553137302536804e-6,2.661324969966286e-4
319549,58,0.006982235789261265,0.023725574690930926
308912,58,0.006893428023624459,0.023627896801415034
300288,54,0.0056138593938345185,0.022151513509370946
345036,49,3.01439768654763e-6,2.4261531491045704e-4
335499,49,3.544219377239102e-6,2.6696468140754927e-4
324877,58,0.007123152947456554,0.024040053018771386
314247,58,0.006896944510956301,0.02363359551004306
304560,53,0.005669009980051918,0.022309587368105628
349372,48,0.01245464146027726,0.034698674648434805
340734,48,6.325800396562916e-9,7.822162466799739e-6
330207,58,0.007178459137182641,0.0240956856622564
319574,61,0.0036063584554136044,0.012831735666247143
