cell_id,n_fe,fv_wt_mean_impact,fv_wt_sd_impact
800420,56,0.009986068166503171,0.036296171266017106
801499,58,0.009518663829859832,0.03553499645431177
802571,58,0.009753826444041571,0.03620747031140256
803634,58,0.009753826444041571,0.03620747031140256
804692,58,0.009518663829859832,0.03553499645431177
805751,58,0.009518663829859832,0.03553499645431177
805776,58,0.009953879004627278,0.03690237519164399
806837,58,0.009953879004627278,0.03690237519164399
807900,58,0.009753826444041571,0.03620747031140256
842151,52,0.008353351951005413,0.034090063132498655
832553,55,0.007112428184584359,0.031080866238222416
822040,50,0.0010791000992860355,0.0059117599504550766
811440,50,0.001572029661432621,0.007824351649654497
800855,57,0.019422754790894253,0.05494754832866782
844404,52,0.008121534514152354,0.03372704018371258
834804,52,0.0077942019663718816,0.032730434314159236
825024,50,0.007149630850594274,0.030411635836212755
814427,52,0.007123885610340692,0.030417802202483798
803820,54,0.006464035862374766,0.028857264134662518
847286,53,0.004813166232581019,0.02399355311323784
837054,55,0.022840733628501596,0.059530686505916836
827348,52,0.00815111021970156,0.033461055463604665
816753,50,0.0017172483167009773,0.00834779696638544
806148,57,0.02036970516935536,0.056320956369650996
849547,54,0.0071496353000482585,0.03118231835075841
839926,50,0.007291224007759493,0.03079837710758216
830326,50,0.0067958389174874335,0.029460458689800077
819739,49,6.318568914163514e-4,0.0036236239091917023
809137,54,0.00659231477339149,0.029223640529717584
842176,54,0.007650629870602842,0.03220279030764692
832578,52,0.008148729238158002,0.03348429816861178
822065,50,0.0018405430565789013,0.00869200331848091
811465,57,0.02027723788152388,0.056114463321990986
801524,48,1.166309887804181e-8,1.3841428687639637e-5
844429,52,0.008378298720410925,0.033008054028949935
834829,52,0.007799538114878213,0.03274148506925111
825049,49,7.298759465242888e-4,0.004177833849555293
814452,54,0.00633567344528369,0.028494015872515155
803845,53,0.0064697001337767155,0.029025002894845997
847311,49,5.720714650421233e-9,9.711569245778213e-6
837701,53,0.004765226531870407,0.023873764797055778
827373,52,0.0077942019663718816,0.032730434314159236
816778,50,0.0017535974769652038,0.008483538142483016
806173,57,0.019863097925149804,0.05575106807164926
849572,54,0.007604548421043079,0.03230236475256833
839951,49,7.951879937108939e-4,0.004547895604992217
830351,50,0.007149630850594274,0.030411635836212755
819764,54,0.006577858065463613,0.029265410490719
809162,53,0.00684840260040095,0.030135172509575623
842201,54,0.007323022166861591,0.031233994649317094
832603,54,0.0075196039588717924,0.031813427232118295
822090,50,0.0017535974769652038,0.008483538142483016
811490,57,0.020290566354656106,0.056146097700117054
801549,48,1.2007881343614376e-8,1.4250615410398987e-5
844454,51,0.009080775992616235,0.03428930732543312
834854,52,0.008107413082037879,0.0322271649484954
825074,49,7.18272156748242e-4,0.0038436619712977293
814477,53,0.006767746093083147,0.029910060332111348
803870,52,0.00657968616898382,0.029311839864907794
847336,49,9.623556754141787e-6,9.021784634755757e-5
837726,53,0.004813166232581019,0.02399355311323784
827398,50,0.0017899561079472931,0.008620976712677692
816803,57,0.020993300690692888,0.05765426879810511
806859,53,0.004846824726899532,0.02416134019298339
849597,52,0.00821693690529818,0.03368565545635144
839976,54,0.007347875967715983,0.031527673497902454
830376,49,7.298759465242888e-4,0.004177833849555293
819789,55,0.00674294309055286,0.029955553420395718
809187,53,0.007163891426641392,0.031078997252033735
842226,52,0.00770634267465744,0.03230589125607592
832628,54,0.007197943204899864,0.030937796843716458
822115,57,0.020993300690692888,0.05765426879810511
812176,53,0.004813166232581019,0.02399355311323784
801574,50,0.005654410405873516,0.02627733779578876
844479,51,0.009077359147593967,0.03437971608350607
834879,51,0.008786401940773368,0.03348167939618703
825099,55,0.006619835266556058,0.029585619332772525
814502,53,0.007037712487895151,0.030699549989691467
803895,52,0.006986835542242341,0.03045453906931036
847361,50,0.007291224007759493,0.03079837710758216
837751,49,5.747158033453493e-9,9.756461792288627e-6
827423,57,0.02104880182739625,0.057765059839787976
817488,53,0.004813166232581019,0.02399355311323784
806884,50,0.005607567546498844,0.026078495354469988
849622,54,0.007585159563051731,0.03200784814722582
840001,55,0.007420238475523994,0.03203480154636563
830401,54,0.007091203243099343,0.03076277357849957
819814,53,0.007353201314122991,0.03165280592672221
809212,52,0.006858673332701056,0.03007689229691857
842251,52,0.0076912987373338295,0.03257880328322406
832653,52,0.0078143794440342,0.032469783897889175
822800,53,0.004510239783484754,0.022483469396206077
