cell_id,n_fe,fv_wt_mean_impact,fv_wt_sd_impact
900521,51,0.006368404847519457,0.02986132457841278
905182,53,0.010053328860994764,0.037164328191619786
910469,50,0.002880766417245601,0.013539062258031592
915790,50,0.002880766417245601,0.013539062258031592
921219,61,0.019085206190142805,0.045407146202893836
927286,56,0.016079469352634566,0.051256974022822185
932816,50,0.0032717047601676453,0.01539445564713321
939068,52,0.009660050962187057,0.038619764572166
945350,54,0.018205863985831117,0.05489164386028065
904943,57,0.0151544593682729,0.04952799836067397
910230,56,0.015190031612525957,0.04941221478250901
915551,56,0.015190031612525957,0.04941221478250901
920943,54,0.01638883756288432,0.05165748479181253
926398,50,0.0031283664731222667,0.01491252622001061
932577,56,0.01582630168270405,0.05104333555716249
938160,53,0.011435565159443729,0.041036924547583224
944437,50,0.0022962468877500033,0.013392351999857484
904100,50,0.002525701463775916,0.011897627233660056
909382,50,0.0028830255026007336,0.013725788097981981
914693,50,0.002847944029510336,0.013557678802636216
920070,53,0.0109286066060811,0.03953484525715125
926159,49,0.0013606135298082933,0.007821884297531691
931678,50,0.0023266637483084465,0.013569795315397455
937921,56,0.016064978921204835,0.05166165696464239
944198,50,0.007880348651266043,0.0355160157361524
949810,50,0.0025489361367793846,0.014590821262795648
903861,56,0.015669102648475007,0.05023181678428655
909143,49,0.0014577856196876196,0.008380499276874067
914454,49,0.0013281890194824899,0.007635467351291993
919831,56,0.016079469352634566,0.051256974022822185
925274,50,0.0018999166960181888,0.01107999400853964
931439,50,0.007508378843937698,0.034331758668692924
937014,50,0.0023545962836979367,0.013659002048186982
943286,51,0.009403428598098064,0.037660630413774675
949571,51,0.008106287364307312,0.03705432344243412
903019,50,0.0027041101231761785,0.01271385284237372
908296,50,0.002847944029510336,0.013557678802636216
913599,50,0.0019609348827266276,0.01143596074244359
918961,50,0.0030582035273002753,0.014571253349791882
925035,50,0.007531881144999818,0.03430040525005174
930541,54,0.016723442932530357,0.05249160965619233
936775,50,0.007997079251258275,0.03603674686526825
942375,50,0.0033613148110210856,0.0162625328841045
948671,50,0.0023345096540106276,0.013779555107423395
902780,56,0.01511027264801677,0.04920939844384544
908057,50,0.008778668575180226,0.03521125929667035
913360,50,0.007455866802451372,0.03412717142882847
918722,49,0.0015549577095672733,0.008939114267410002
924153,54,0.016723442932530357,0.05249160965619233
929646,53,0.011435565159443729,0.041036924547583224
935868,54,0.017308577464239645,0.05396392338243389
942136,51,0.009681855121943266,0.038042146833066365
947756,53,0.01172525162174522,0.04190256307142971
901939,50,0.0027414980371601016,0.012882852150673647
907211,50,0.0020218606872834254,0.011791350217951102
912508,50,0.0018389905933983253,0.010724653899038669
917855,50,0.002143804976597794,0.01250279720100733
923273,53,0.011001059472166114,0.039748431227066464
929407,56,0.016079469352634566,0.051256974022822185
934962,53,0.011435565159443729,0.041036924547583224
941226,52,0.010017309714222511,0.03999282022746376
948443,55,0.014594093946062679,0.05009098434699981
903905,53,0.009242749401996278,0.03680210527093757
909437,53,0.010421617770642825,0.03805054076838432
915617,53,0.009392198715199208,0.03724685168195183
921895,49,0.0013606135298082933,0.007821884297531691
928264,50,0.0077476739437686935,0.03538658803763954
934722,56,0.016064978921204835,0.05166165696464239
941236,50,0.0022962468877500033,0.013392351999857484
948453,50,0.008137519678710686,0.036610900871928705
903915,53,0.009187450139804185,0.03661832700312498
909447,53,0.010267277697740461,0.03779459231150644
915627,54,0.01647264273858866,0.05186595413572518
921905,49,0.0014577856196876196,0.008380499276874067
928274,50,0.0077476739437686935,0.03538658803763954
934732,56,0.0163258112986923,0.05187713328744654
941246,50,0.002387681934692573,0.013925895358272074
948463,50,0.008180381518424954,0.0367934301633625
903925,54,0.01588724047737942,0.05041905264711501
909457,53,0.0101959494398388,0.037584057494532405
915637,54,0.01630538329333692,0.051450458813359995
921915,49,0.0015549577095672733,0.008939114267410002
928284,49,0.0015873822198606113,0.009125531222357867
934742,52,0.009947869651607415,0.038470636859496386
941256,50,0.002448608037298463,0.014281408255903998
948473,50,0.008168272827598489,0.036766246039107706
903935,54,0.015720248761627628,0.05001021036195353
909504,61,0.0185365818403711,0.04458320149869686
915647,54,0.016054503225169988,0.050830553266627616
921925,49,0.0016198067301864145,0.00931194817842655
928294,49,0.0015873822198606113,0.009125531222357867
934752,52,0.010019058635170745,0.038686048164885876
941266,50,0.002418098794912584,0.01410334910455846
948483,50,0.008125474432451468,0.03658385081913261
903945,54,0.01563644358597655,0.04980540465708793
909514,61,0.017576070392668883,0.04316938027093955
915657,54,0.016211708104549517,0.05122873999646716
921935,56,0.015508127618739128,0.0502245492331899
928304,49,0.0016845543097723928,0.009684146224832615
934762,53,0.009706243987253541,0.03825025025538296
941276,50,0.0025080492833014917,0.014549198565528165
948493,51,0.007940730147045024,0.036336581329320834
903955,52,0.0084892437009648,0.034911076876590036
909524,61,0.016319452369735872,0.041429214369171345
915667,52,0.00900962160752168,0.036543411493522776
921945,56,0.015587625784604873,0.05042843368446522
928314,56,0.015428707510625136,0.05002113292325925
934772,54,0.016921332348316012,0.05304308605274122
941286,50,0.0025098612811171087,0.014554544211080591
948503,51,0.007816562234197504,0.03579840906322039
903965,52,0.00873362346565448,0.035823981514220615
909534,61,0.015026357483437804,0.039548665475682365
915677,52,0.00911871223019272,0.03705894708403036
921955,56,0.016079469352634566,0.051256974022822185
928324,56,0.015508127618739128,0.0502245492331899
934782,54,0.017225040018035258,0.053752788828281495
941296,50,0.0025378022529515534,0.014548408787347183
948513,51,0.009543710856506614,0.037614049920469295
903975,52,0.008990377963797624,0.03664571080530534
910116,50,0.007184523229520577,0.03283090069518472
915687,52,0.009375466728021956,0.0378901694272663
921965,56,0.016161785186996156,0.051463987599268506
928334,56,0.015587625784604873,0.05042843368446522
934792,54,0.017308577464239645,0.05396392338243389
941306,50,0.0033270735263893508,0.016091191686351907
948523,51,0.009681855121943266,0.038042146833066365
903985,52,0.00911871223019272,0.03705894708403036
910126,50,0.007310674716722226,0.03337249675211107
915697,50,0.0020218606872834254,0.011791350217951102
921975,52,0.00987658703340286,0.038255501406597565
928344,56,0.016079469352634566,0.051256974022822185
934802,54,0.016723442932530357,0.05249160965619233
941316,50,0.0033613148110210856,0.0162625328841045
948533,54,0.017847124172234018,0.054020737917496627
903995,50,0.0018389905933983253,0.010724653899038669
910136,50,0.0071107637380562,0.032493531388342656
915707,50,0.002082879171716498,0.012147365262587397
921985,53,0.009433980702205254,0.03740579873000227
928354,52,0.00987658703340286,0.038255501406597565
934812,52,0.009204741945860778,0.03716236046697775
941326,50,0.0033613148110210856,0.0162625328841045
948543,54,0.018205863985831117,0.05489164386028065
904005,50,0.0018999166960181888,0.01107999400853964
910146,50,0.007152875478856277,0.03267413985100946
915717,50,0.002143804976597794,0.01250279720100733
921995,53,0.00950206888309913,0.03761634214827954
928364,52,0.00987658703340286,0.038255501406597565
934822,52,0.009269810285483114,0.037369499345919766
941336,50,0.003410484016461189,0.016070261132033525
948553,54,0.018384983385701676,0.055328460865169536
904015,50,0.0018084816494140512,0.010546695713636759
910156,50,0.007257897302046151,0.033251999158596654
915727,50,0.002143804976597794,0.01250279720100733
922005,54,0.01638883756288432,0.05165748479181253
928374,53,0.009433980702205254,0.03740579873000227
934832,52,0.009247132185146164,0.037473876563312365
941346,53,0.011942525227682228,0.04255497508862119
948563,54,0.018474748159875053,0.055548370859233163
904025,50,0.0018962564192443584,0.01080425559465931
910166,50,0.007466631920289333,0.03415175851464361
915737,50,0.002097771252974332,0.012026593760877375
922015,54,0.01647264273858866,0.05186595413572518
928384,53,0.00950206888309913,0.03761634214827954
934842,52,0.009503886683289274,0.03830806210618197
941356,53,0.011870158868250586,0.04233731806599045
948573,51,0.010053236332500354,0.03907838206692061
904035,50,0.002707717524989756,0.012890390090156367
910176,50,0.0074975535369063715,0.034307042784709425
915747,50,0.0028830255026007336,0.013725788097981981
922025,54,0.01630538329333692,0.051450458813359995
928394,54,0.016723442932530357,0.05249160965619233
934852,50,0.002052369929669197,0.0119693550798629
941366,53,0.01172525162174522,0.04190256307142971
948583,51,0.010053236332500354,0.03907838206692061
904045,50,0.002637652521355904,0.012560023690578907
910186,50,0.008709135481800917,0.03500314957051383
915757,50,0.002847944029510336,0.013557678802636216
922035,54,0.016054503225169988,0.050830553266627616
928404,54,0.016723442932530357,0.05249160965619233
934862,50,0.002143804976597794,0.01250279720100733
941376,53,0.011480774637592965,0.04137218898715985
948593,52,0.009679700634129498,0.038441943049404674
904055,50,0.002672636051899359,0.012724681975412716
910196,49,0.0013606135298082933,0.007821884297531691
915767,50,0.002847944029510336,0.013557678802636216
922045,52,0.008684364039316751,0.03551991011310146
928414,54,0.016723442932530357,0.05249160965619233
934872,50,0.0023266637483084465,0.013569795315397455
942057,55,0.014301404674168992,0.049148365788950786
948603,51,0.009601232270150991,0.038288542414962864
904065,50,0.002808356207325216,0.013039386875155058
910206,49,0.0014577856196876196,0.008380499276874067
915777,50,0.0029181914316868157,0.013710130306812665
922055,52,0.008814501269169689,0.03592809398907463
928424,54,0.016712991719995737,0.05247625501546584
934882,50,0.0023266637483084465,0.013569795315397455
942067,55,0.0143778374393248,0.04936592368528375
948613,51,0.009746295484193602,0.03873466055068591
904075,50,0.0027061219079650544,0.012718592977717236
910216,49,0.001522634640274623,0.00875333318161132
911600,59,0.023156164158400758,0.052177694897170196
904172,59,0.020872046820707188,0.04878326625329348
943521,59,0.025740214586735248,0.05647461733449641
910735,97,0.0029739336705628117,0.014608991241286604
903271,97,0.0031618142878186524,0.015420594089280966
903309,97,0.003083315366651105,0.015502272055605849
904325,107,0.006095223705421666,0.030230084406795237
904335,97,0.0031618142878186524,0.015420594089280966
904345,96,0.0029906455689006975,0.014589017909953934
904364,97,0.003255598851376048,0.016347464246167547
905393,97,0.0033177069077350665,0.01616008872672029
905403,97,0.0030838729953057984,0.015052502474383963
905420,96,0.0032069535271402054,0.015589080902219287
