cell_id,n_fe,fv_wt_mean_impact,fv_wt_sd_impact
850468,53,0.005065135797970907,0.025376309390665583
896400,56,0.015269451720639957,0.04961440677065668
888933,49,0.0014253611093942816,0.008194082326492368
880416,49,0.0012310169295707083,0.007076852390884827
871966,54,0.007956998631842663,0.033142868004765305
863578,52,0.008126321955302928,0.03391098074022812
855879,50,0.007715812673442494,0.0319782352328397
894219,50,0.008500253443495387,0.03438189050180094
885958,51,0.010101999294123762,0.03729636484034002
877465,51,0.010184602302609437,0.03739587099467948
869684,51,0.006247374437030939,0.029331696831833332
861311,52,0.008421470274862468,0.034292989350384905
852992,51,0.009368086329490837,0.03519894512765687
899458,51,0.006449091787971896,0.030214520324881006
892042,50,0.00690020503458508,0.03159077471666078
883649,56,0.015176341537732025,0.04901432467842866
875172,54,0.008043877552823353,0.033385000428602166
866763,52,0.00812090853128157,0.033899857921813645
859046,50,0.006461548359960711,0.029638595401545717
850741,52,0.008041236260380736,0.033301467176858224
896673,53,0.009910623524196527,0.03674623416526484
889206,55,0.02482589091749841,0.06341460129421349
880689,55,0.02482589091749841,0.06341460129421349
872885,50,0.006521199368441535,0.029967120801168083
864490,52,0.008625974445062677,0.03490515535181847
856152,51,0.009301540613283352,0.034901157932383055
894492,50,0.0025647413733855323,0.012067505948247315
886891,53,0.008641394145616514,0.034962287203647156
878390,52,0.00858426933179659,0.03482166350540467
869957,52,0.00812090853128157,0.033899857921813645
862221,49,1.60353946950077e-5,1.4977947080514463e-4
853896,54,0.007650629870602842,0.03220279030764692
899731,52,0.008862043420620982,0.03623407904635103
892315,50,0.0017045107139432455,0.009711838763582134
884580,50,0.00651171529808533,0.029945338699085444
876095,50,0.0068159815533804895,0.031229811512474004
867678,51,0.008958941000140268,0.035490428449903036
859319,52,0.007998244468341896,0.03351181257500616
851643,49,8.606020091658354e-4,0.00491905676756353
897542,54,0.01588724047737942,0.05041905264711501
890142,52,0.008284324585248729,0.034402857367878056
881617,52,0.008094346853055599,0.0340119987442738
873158,52,0.008382381976700083,0.0347151754382304
865403,49,2.5653151538504818e-5,2.3932291946538847e-4
857058,52,0.008353351951005413,0.034090063132498655
895359,56,0.015422762056011466,0.049621189949898
887825,50,0.008443180862438112,0.034200947957076004
879316,50,0.008164354236371452,0.03338287627317381
870875,52,0.008625974445062677,0.03490515535181847
862494,52,0.008317899143991968,0.03433148291314501
854801,50,0.006683245165833251,0.03056405888223169
893180,49,0.0012634414398965117,0.00726326933189127
884853,52,0.008440708656801894,0.034905886622735485
876368,51,0.009665638116416193,0.036039217529999314
868594,51,0.005924626675600142,0.027920409271694552
860228,51,0.008673418261555885,0.034659744779145886
851916,51,0.009301540613283352,0.034901157932383055
898413,50,0.0069322202551172695,0.03174820286870141
891005,50,0.007299644225564715,0.033431917974864854
882546,49,0.0012310169295707083,0.007076852390884827
874078,52,0.008489677653756833,0.03449655567634845
865676,52,0.008075614108443534,0.03376741566172935
857965,49,1.60353946950077e-5,1.4977947080514463e-4
895669,61,0.017576070392668883,0.04316938027093955
888098,51,0.010331748155210818,0.03781826283097441
879589,51,0.010110992871405221,0.03718528109274647
871793,51,0.005924626675600142,0.027920409271694552
863405,54,0.007861221145351703,0.03308616023831559
855074,52,0.008716842513656783,0.033996997709810246
893453,50,0.0024903778941112007,0.011736867142292587
885785,57,0.014601494332131006,0.048130527700626785
877292,54,0.008240457870631513,0.03398340196794049
868867,52,0.008075614108443534,0.03376741566172935
861138,49,2.5653151538504818e-5,2.3932291946538847e-4
852819,54,0.007585159563051731,0.03200784814722582
898686,50,0.0017475555464696892,0.010191400921660832
891278,50,0.0024623765541094194,0.011743703616327006
882819,55,0.02482589091749841,0.06341460129421349
874999,51,0.006247374437030939,0.029331696831833332
866590,54,0.007580976122885481,0.032534341367132194
858238,52,0.008317899143991968,0.03433148291314501
850568,50,0.007715812673442494,0.0319782352328397
896500,54,0.015292569077362542,0.04897920778642702
889033,54,0.015469368693514026,0.049399085522090797
880516,52,0.00858426933179659,0.03482166350540467
872066,52,0.008139695267389687,0.03396739865557868
864317,53,0.005265075308668053,0.026378005787015414
855979,52,0.008353351951005413,0.034090063132498655
894319,53,0.008889454132081694,0.03573724601425234
886718,50,0.0066799172809768265,0.03066622225859691
878217,50,0.006942316775252844,0.03177128688323096
869784,54,0.007580976122885481,0.032534341367132194
861411,52,0.008075614108443534,0.03376741566172935
853723,49,4.488866495580182e-5,4.1856570279019873e-4
899558,49,0.0012958659501898396,0.007449686274851542
892142,56,0.015030774482139173,0.04900798693869599
883749,52,0.008094346853055599,0.0340119987442738
875272,52,0.008248805181189495,0.03430080305786276
866863,55,0.02367482486383087,0.061146270215979674
859146,54,0.007668653610008995,0.03249741587595534
850841,51,0.009154393209750722,0.03449271941424778
897369,50,0.00690020503458508,0.03159077471666078
889969,50,0.008500253443495387,0.03438189050180094
881444,50,0.008512816724967726,0.03440691824678685
872985,54,0.008117782311162933,0.033878318940261214
864590,52,0.007655365871763253,0.03262995412640403
856885,49,3.211719082993471e-6,3.148184538703718e-5
894629,61,0.014104196151710479,0.03757930296296288
886991,52,0.008760604927194765,0.03592353753997109
878490,52,0.009115359587217209,0.035300710195595414
870702,62,0.01156064188303587,0.03875518103663886
