eez,meow,pct,ncell,mean_chi,sdev_chi,mean_fishing,mean_bycatch,mean_shipping,mean_trawl
1,55,44,2676,0.16567978320465115,0.016338271844393196,0,5.700592902317472e-4,7.791960119168676e-4,9.795643161440765e-7
1,55,45,2676,0.16934420765615632,0.015590484071927667,0,7.643591938929695e-4,9.185636794677555e-4,0
1,55,46,2676,0.17368624802895993,0.019175675480255533,0,9.079470005451521e-4,0.0010201995698354027,0
1,55,47,2676,0.18418871451263916,0.023955044304646088,0,0.0012629966272789963,9.057711724397392e-4,0
1,55,48,2676,0.17372828842278554,0.026571849543575655,0,4.734947699581332e-4,0.0021539073034781355,1.5986107510962818e-6
1,55,49,2676,0.1738560164934762,0.02336575296956479,0,9.654605827303839e-4,0.002328955944216111,0
1,55,50,2676,0.17860612848436708,0.01628682515408825,0,0.0026508442807943997,0.001053684786910693,1.302996064955299e-6
1,55,51,2676,0.17818258598625036,0.022837049493383693,0,0.002428791041832242,0.001805018135540824,2.960733868709316e-7
1,55,52,2676,0.17301700310990414,0.017452647662698582,0,0.0030005093726828773,0.0016160332413316986,1.63236380970977e-6
1,55,53,2676,0.17889723466828977,0.024656822798710162,0,0.0017974799783450207,0.003650137848903803,4.302994347745106e-6
1,55,54,2676,0.18208082949934787,0.027377233556555376,0,0.001862051712922879,0.004759494648123271,9.299993546271561e-6
1,55,55,2676,0.1815883032365052,0.028568508101057266,0,0.005230850758247027,0.002324576122587791,3.498567717564507e-6
1,55,56,2676,0.21808834082721237,0.06408292198691898,0,0.00447820662754929,0.004008766141160466,6.320668152909633e-6
1,55,57,2676,0.23476143478957437,0.061815982225801626,0,0.006515020982551668,0.002894829733364594,6.751816136265685e-6
1,55,58,2676,0.24417832561717084,0.07555133818370209,0,0.006219905495384454,0.004017506727720919,7.923649403602091e-6
1,55,59,2676,0.24046401334272194,0.06355923785419523,0,0.008057513733139393,0.0031058784036253153,2.5413303110064824e-5
1,55,60,2676,0.23897096393309722,0.06440126226426124,0,0.008595993318459696,0.003197332582288639,4.335580461933033e-5
1,55,61,2676,0.26292746618490315,0.08115202390324619,0,0.009297388952146825,0.003313121133748605,4.203382346793936e-5
1,55,62,2676,0.2911611359165522,0.09192825481707727,0,0.009831260853542434,0.0035921368019866465,5.3045718912888805e-5
1,55,63,2676,0.3138308294718843,0.09749433129885655,0,0.010602665589031437,0.003642870826438146,6.028180651183142e-5
1,55,64,2676,0.31194417038584416,0.0982069962474281,0,0.010812357897128106,0.0042582168567086905,1.1178011007515772e-4
1,55,65,2676,0.3151797832829268,0.09512178515367008,0,0.011892023036855508,0.0042076940777121844,1.1628226729698992e-4
1,55,66,2676,0.31526431227200324,0.10083781993176218,0,0.011672197008248609,0.005488997076625063,1.7143984620450708e-4
1,55,67,2676,0.3143722347675729,0.0930541842586891,0,0.013007746371216765,0.0056381231996672,1.6787283348641398e-4
1,55,68,2676,0.3452469731092186,0.08827113674587254,0,0.016599572877284197,0.003050208513829748,1.0862161894809605e-4
1,55,69,2676,0.30295470831929655,0.0909288604089209,0,0.015608676046504006,0.005140283391949499,1.7024712761105638e-4
1,55,70,2676,0.29854843080578364,0.08499476752315215,0,0.016747927724151398,0.00528597223228712,2.3311644243822514e-4
1,55,71,2676,0.30861890878422554,0.08342259403729156,0,0.018353077468380566,0.005142376704886832,2.59424104103486e-4
1,55,72,2676,0.2865119583052771,0.07462554264372709,0,0.021654691334012783,0.0032203824705760594,1.874944817203476e-4
1,55,73,2676,0.2861820254391352,0.07175648504400187,0,0.022398154647479986,0.0033517257831012083,2.3620456206694624e-4
1,55,74,2676,0.2943720851978914,0.07358961858878843,0,0.022498047796700518,0.004710467969261442,3.4333514501641083e-4
1,55,75,2676,0.2721185725299232,0.05704452326188095,0,0.025342818146774363,0.0035365063875602634,2.923427116618317e-4
1,55,76,2676,0.27165048578350354,0.0589327232990063,0,0.026052705399396647,0.004220745122307679,4.910034685422788e-4
1,55,77,2676,0.2634540732632571,0.05085413985714536,0,0.028743633534366392,0.0030781163065226203,3.2278794591226236e-4
1,55,78,2676,0.2716411433930221,0.05543938440968313,0,0.029362440443851816,0.0035986274227611755,4.2127871103698165e-4
1,55,79,2676,0.27377585935307547,0.056346489784233185,0,0.030202477856084948,0.004034684284776464,5.643484057336465e-4
1,55,80,2676,0.27429880440702886,0.05456031102658498,0,0.03154136908816559,0.004127894789334724,5.877352165494967e-4
1,55,81,2676,0.2705625935898946,0.05632096357063168,0,0.03184899508385988,0.005266209843803045,8.365067708166169e-4
1,55,82,2676,0.2722082587212369,0.04973611833422814,0,0.0341813311909898,0.004727479442079032,8.346164451336863e-4
1,55,83,2676,0.27351924524223503,0.04851282455926019,0,0.03646479393812797,0.00411048555102509,8.557967932953385e-4
1,55,84,2676,0.2771342301348667,0.05068571701400591,0,0.03583543335948569,0.005875691920249412,0.00149354532444786
1,55,85,2676,0.2909510464188942,0.0613744613611698,0,0.036524336013104654,0.0074464672181066465,0.0017424803390040473
1,55,86,2676,0.2926768309733258,0.05529531259961989,0,0.03741121766634078,0.009123179466786889,0.002195950149915092
1,55,87,2676,0.2894683857970441,0.05045160701045717,0,0.04233448018653751,0.007598998407479111,0.00194803909444232
1,55,88,2676,0.28854663682870446,0.04486925725400375,0,0.045877076619803614,0.007301065668106424,0.0015712149834714488
1,55,89,2676,0.2793726455002622,0.041396271300734,0,0.050511468149549155,0.005283522633516018,0.0013294347040213714
1,55,90,2676,0.28320317647471377,0.04460946507061735,0,0.049114544374302904,0.008174432244416757,0.0022077854895652207
1,55,91,2676,0.2968255605197808,0.05271782819240156,0,0.04725182979168514,0.012604562979907495,0.003313247768739816
1,55,92,2676,0.2921492523710022,0.059564473393577524,0,0.050159885949505316,0.014336091132023008,0.0037340633870082277
1,55,93,2676,0.2866690582714095,0.054537338344126565,0,0.055136036397505556,0.014139200723983164,0.004314665916476384
1,55,94,2676,0.29951472347671854,0.04435196972018427,0,0.06326874599655723,0.011791293883835529,0.0035441433338316017
1,55,95,2676,0.292306988067112,0.046187972934082576,0,0.0688581366173057,0.010650343696876152,0.0036518113281216683
1,55,96,2676,0.31077088918453377,0.06418086860058976,0,0.06359967054054942,0.018397613725646914,0.0067113160166633445
1,55,97,2676,0.3254661808689703,0.06316379410669505,0,0.05816444223440393,0.029361847706811255,0.011777762279613992
1,55,98,2676,0.3473674516751805,0.06549631758290955,0,0.07545796508872282,0.02730232546022347,0.011412531180961078
1,55,99,2676,0.3709246263921439,0.06357125464066164,0,0.08651040090120611,0.03729791941814643,0.014811445016477546
1,55,100,2676,0.4028078473447328,0.06258592526019316,0,0.15956367819879053,0.03765520007851097,0.009240074679068264
1,56,1,111,0.24980900926632923,0.026276918656880238,0,0.0022801569839184348,2.1473869072668766e-5,0
1,56,2,111,0.2557396394712431,0.03735882356300972,0,0.004869741070931693,0.0010719245630982416,3.483889789398139e-6
1,56,3,111,0.2713765770465404,0.0649241179390419,0,0.009165791308020687,0.0013621074740103312,1.0874953697877884e-4
1,56,4,111,0.2593225227282928,0.05066673284244893,0,0.012170323447601215,0.0017599180167356583,1.392454352696347e-4
1,56,5,111,0.32447117070357007,0.17207698934548854,0,0.01522516895312111,0.0035037407085526553,1.4474373184949964e-4
1,56,6,111,0.7756783795786334,0.26542811602145716,0,0.020856548239149758,0.0014515869168806948,3.516286698606301e-5
1,56,7,111,0.6455351337119266,0.24042858769140485,0,0.02278121685827369,6.969426026976713e-4,1.5684051724239399e-4
1,56,8,111,0.4991459443762496,0.20702410082318412,0,0.024880058597773314,0.0018289099932787991,1.3393277056919131e-5
1,56,9,111,0.47782882886963923,0.16556319952790804,0,0.027507555561962427,6.003279469934552e-4,2.331407780697158e-5
1,56,10,111,0.49829099038699726,0.1431461772189246,0,0.027851960827336385,9.357964870457534e-4,6.289237687785833e-5
1,56,11,111,0.47495225313547496,0.14554681046760315,0,0.02831541063884894,0.0013211887416718626,6.1024851920838294e-5
1,56,12,111,0.37590720658903726,0.10043342889234481,0,0.029287586106104893,0.0010490105164740475,1.357262791410543e-4
1,56,13,111,0.38657117131594065,0.1070463605422778,0,0.029523789328900544,0.0013615604625023857,9.705336832757075e-5
1,56,14,111,0.4280297299763104,0.1238905565799519,0,0.029513663167620566,0.00198142104751356,2.2846196575014514e-4
1,56,15,111,0.44844053779636417,0.1419902234056832,0,0.029089512689425064,0.0031353369357774528,3.296490762447017e-4
1,56,16,111,0.4364342351217528,0.15203706391663357,0,0.031008603688967122,0.0021866291622040786,2.7238206870901487e-4
1,56,17,111,0.4000441453478358,0.10768796458033114,0,0.03174466613747247,0.0021396272538392646,2.575452580712662e-4
1,56,18,110,0.40479090918194166,0.13785733727020175,0,0.031580120155757126,0.0030417925619820544,9.86524602219354e-5
1,56,19,110,0.41855636509982025,0.09974882973808939,0,0.03232722768390721,0.0028055209901636275,2.590999056999201e-4
1,56,20,110,0.4495181831446561,0.15697492499331575,0,0.03199599920348688,0.003643568745312884,3.8246763051574817e-4
1,56,21,110,0.43664636327461764,0.122006597971699,0,0.03134498840028589,0.005138728532156992,4.44106042281915e-4
1,56,22,110,0.446932728453116,0.14157776648138043,0,0.031105364859104156,0.0062210868775681855,5.763617445257874e-4
1,56,23,110,0.4556899989193136,0.128410039582735,0,0.03212811494754119,0.006088135539365877,7.962590577914274e-4
1,56,24,110,0.4110381825403734,0.07851602122519612,0,0.03563506345857274,0.0040222233732410215,2.600292611367133e-4
1,56,25,110,0.45814181782982566,0.12797973843132132,0,0.03357864631847902,0.006570315707887692,7.194463952890311e-4
1,56,26,110,0.4541045435450294,0.12108404366148828,0,0.03537969533354044,0.005856984164860147,7.289673848473202e-4
1,56,27,110,0.4632818159731952,0.12177821016491008,0,0.034607111154632136,0.007786105780442912,5.311493883647762e-4
1,56,28,110,0.43706636347553945,0.12444458042036484,0,0.03556029637428847,0.007437480061774047,8.096660013858458e-4
1,56,29,110,0.4527727257121693,0.13822745205429712,0,0.03648487165231596,0.007348622646366659,7.234114137769542e-4
1,56,30,110,0.4160172725265676,0.09213090643280418,0,0.037162836217744785,0.00731322142306784,8.510213211676191e-4
1,56,31,110,0.44712909134951506,0.11359894841208794,0,0.039580834775485775,0.006223246950933323,2.3476546769167974e-4
1,56,32,110,0.4397454562512311,0.10343758685812221,0,0.0388358711688356,0.007166649760355623,6.364967538915649e-4
1,56,33,110,0.4455045461654663,0.08888042034107672,0,0.03772668540477753,0.009305419137110055,2.757731120585628e-4
1,56,34,110,0.4546972724524411,0.08289877706051264,0,0.03864540345966816,0.008816615145769901,4.381791309490588e-4
1,56,35,110,0.45566636323928833,0.1008807317113227,0,0.0373475352471525,0.010624265548011118,5.911134165961068e-4
1,56,36,110,0.4739736361937089,0.12407935562413495,0,0.035583131150765855,0.01299926440287064,6.447468576383968e-4
1,56,37,110,0.44570000063289295,0.10831569574312562,0,0.03754971289837902,0.011351119074755512,9.945659110433718e-4
1,56,38,110,0.44601727344773034,0.11101642909324112,0,0.038597003776918756,0.011306538660441717,7.466934118962275e-4
1,56,39,110,0.4449936360120773,0.10610466222956946,0,0.04080729725008661,0.009923323534134066,6.385562306108609e-4
1,56,40,110,0.45441181686791504,0.10393697542535556,0,0.0400755068117922,0.011333128254574892,6.859193177660927e-4
1,56,41,110,0.4419690896164287,0.12125251708838745,0,0.04040188120508736,0.011815641475914162,6.605430665579413e-4
1,56,42,110,0.45522000058130785,0.1238872219153669,0,0.04128033816814423,0.011300375085490734,0.0010982861711289098
1,56,43,110,0.43763272735205566,0.1002224352291706,0,0.041381631808524784,0.012274568692770448,7.960266406619418e-4
1,56,44,110,0.4299581828442487,0.09388915061693845,0,0.04232608670876785,0.012195777845615588,6.911149219376966e-4
1,56,45,110,0.4351163636554371,0.10287259182491887,0,0.045269828137349,0.00997607739320136,8.715202799397626e-4
1,56,46,110,0.4578563646836714,0.0972752288302889,0,0.04275017422200604,0.013452583949484424,8.412211892308816e-4
1,56,47,110,0.4416436349803751,0.09236575927756686,0,0.04569782408123667,0.011593300355112164,8.704752486664802e-4
1,56,48,110,0.447425454584035,0.1299929466997065,0,0.046707739782604306,0.011187127869991606,0.0013862006227761661
1,56,49,110,0.4715690899978984,0.11013803663229549,0,0.04512758260084824,0.013761571884374876,0.0014348689276382422
1,56,50,110,0.47248454717072574,0.10652017670416067,0,0.044615929370576686,0.01570479299926691,0.0013268967619637806
1,56,51,110,0.4878809078173204,0.13059578974163452,0,0.04319383974441073,0.019421120842029765,5.230875891439527e-4
1,56,52,110,0.45824999998916277,0.11516237649283445,0,0.0458533214405179,0.017546015101271968,0.0014626871672755277
1,56,53,110,0.46486545421860437,0.09953096128201643,0,0.044855022938414056,0.020474259025980823,0.0011311027171690181
1,56,54,110,0.47253363565965134,0.11139106138604613,0,0.04897016068412499,0.018010911735274766,8.947815845948009e-4
1,56,55,110,0.4921636380932548,0.1391276673812139,0,0.04865350758826191,0.01970449531138663,0.001048212009030439
1,56,56,110,0.46895545585588977,0.10544391709047565,0,0.057275488193739545,0.012985723320591867,5.982706520212973e-4
1,56,57,110,0.48400272835384717,0.10603133531879654,0,0.05646060137924823,0.014434561743639112,0.0012388954891073146
1,56,58,110,0.48112636642022566,0.11498976526445019,0,0.054236973398788406,0.017737555369603798,0.0014859974273845596
1,56,59,110,0.48499272736636073,0.14717616998036137,0,0.05310562762685798,0.021571175068278204,7.536085370123725e-4
1,56,60,110,0.46383727328343827,0.08214681095750175,0,0.052757306380028075,0.022527277678124267,0.001983026814096692
1,56,61,110,0.48489727432077584,0.13085265884393976,0,0.05330747418444265,0.024459236400963907,0.0012339195318500887
1,56,62,110,0.46379181905226274,0.09536753036866168,0,0.05335250420665199,0.025620627545603465,0.0018658434570790468
1,56,63,110,0.48617909090085465,0.14778972537299256,0,0.05157939178699797,0.029947826621884648,0.0015179226769036673
1,56,64,110,0.5283709073608572,0.15559531618501254,0,0.04739434570074082,0.03659840065731921,0.0018275970148021192
1,56,65,110,0.530696363882585,0.15694685033645578,0,0.058563719622113486,0.029391436253089605,0.001291728381829671
1,56,66,110,0.5332318189469251,0.18186446799368072,0,0.059689962880855256,0.030798368126720148,0.002126542289823357
1,56,67,110,0.5089918193492022,0.17134329679305701,0,0.06290779520164837,0.03186752883325839,0.0017202432779310005
1,56,68,110,0.4776890917257829,0.18119887589958397,0,0.0685167151757262,0.029572030463763936,0.0021188965743693766
1,56,69,110,0.4663554551926526,0.17466564234783546,0,0.061846395412629304,0.040197284127564424,0.001468875225342262
1,56,70,110,0.45085363604805684,0.19204595262026072,0,0.05826301532374187,0.047023529924494635,0.001181385899264404
1,56,71,110,0.48199908787553963,0.20597472959425858,0,0.06537246058949016,0.043033684510737656,0.0016894672342294308
1,56,72,110,0.4558936371044679,0.18513650054252714,0,0.0669979317960414,0.04461629741655832,0.001978461606995552
1,56,73,110,0.5076809110966596,0.23034670073408578,0,0.0655107745392756,0.05014349109154533,0.0014935156918909342
1,56,74,110,0.5072599977254868,0.19789640323343383,0,0.06928677787496285,0.04945609894705492,0.0021403214685630123
1,56,75,110,0.49795636507597835,0.21107313196319727,0,0.06785129410299388,0.05504020980442874,0.0018023639013832011
1,56,76,110,0.48073909228498285,0.1782060664945145,0,0.07517438024621118,0.05181496562401497,0.0023540076346886384
1,56,77,110,0.46130727312781594,0.16759856769307319,0,0.07483540004627272,0.05588876324535787,0.0023671944043888453
1,56,78,110,0.5462800006974827,0.23263042982829013,0,0.07932399213314056,0.055118254600397036,0.0018729917675004385
1,56,79,110,0.6748463660478592,0.2815683903307879,0,0.06144162697548216,0.07673081143187697,3.2141564509154043e-4
1,56,80,110,0.500262730771845,0.1901157488650135,0,0.08288340521129695,0.05631132085955787,0.0021410911456438376
1,56,81,110,0.482834547216242,0.12924825730566172,0,0.10055706192823974,0.04183330819148316,0.002032100557384679
1,56,82,110,0.48056181615049187,0.14561966772737672,0,0.1013589219274846,0.046064852956888815,0.0011340181162350664
1,56,83,110,0.5204172700643539,0.1573484918424581,0,0.09715377342971888,0.05508853900034658,0.001583652232476528
1,56,84,110,0.49611272486773406,0.15202773755055024,0,0.08603647754273631,0.07062161950902505,0.003493247538426658
1,56,85,110,0.5119672721082514,0.09372783603235689,0,0.07366966310549866,0.090132164117478,0.0022337634103843647
1,56,86,110,0.5108399992639369,0.15516564341199,0,0.09601076614450324,0.0736424415642184,0.0026747980154285954
1,56,87,110,0.47822000032121487,0.16370890100432753,0,0.09581737127155066,0.08029295673424547,0.0047977299143502185
1,56,88,110,0.4820981811393391,0.1560474415825281,0,0.09196684675460512,0.0938196746844121,0.005249746621947535
1,56,89,110,0.484918182275512,0.16108624506684566,0,0.0940825232219967,0.09932762643068352,0.007095948983524894
1,56,90,110,0.47680818113413725,0.12672381129430413,0,0.10224330047653481,0.10207600717813793,0.005678246101350933
1,56,91,110,0.5836109120737423,0.19066795280305043,0,0.10100900280204686,0.11445482967590744,0.004231508609816295
1,56,92,110,0.5603463633493944,0.17838100679621124,0,0.10701788592744957,0.11911920273930511,0.002594813002321478
1,56,93,110,0.48224000172181564,0.07820728077756837,0,0.11478864787654443,0.1261687692424113,0.005944804223951327
1,56,94,110,0.49506090879440307,0.072516527256822,0,0.13403081026944247,0.12495138621465726,0.004986634525597434
1,56,95,110,0.506639091535048,0.0545856604566002,0,0.14920690814879808,0.12792080437595194,0.0047302219885419945
1,56,96,110,0.5928172715685585,0.156972208288398,0,0.12259746122766625,0.18557445535605605,0.0078411508525774
1,56,97,110,0.7427445417100733,0.2262853179512539,0,0.23515018102797594,0.1191620948048446,9.571933554814843e-4
1,56,98,110,0.6850818184289065,0.15272330123747138,0,0.14873258098959924,0.24284997396171093,6.016886319478296e-4
1,56,99,110,0.6964954544197429,0.1245795139997899,0,0.2462165809490464,0.21050822958350182,2.633575173438823e-4
1,56,100,110,0.8076127263632688,0.06181815239397886,0,0.308055640892549,0.28763005611571396,9.730613724638137e-4
1,57,0,931,0.16815832441334566,0.0041096035792220825,0,0,0,0
1,57,1,118,0.15050423675674504,0.0033220416465036796,0,5.522559831661056e-7,0,0
1,57,2,1049,0.14747197339373389,0.005643343582001441,0,2.305328368544652e-6,1.0770117009680734e-6,0
1,57,3,1049,0.16539265948380596,0.011611681837725476,0,4.0535170603810976e-5,0,0
1,57,4,1049,0.17570791212403286,0.002204026522548236,0,4.2696879092053254e-5,0,0
1,57,5,1049,0.174651000815647,0.004336088268748351,0,4.293266303927302e-5,0,0
1,57,6,1049,0.16509694946278153,0.003469874625241608,0,4.31525481174142e-5,0,0
1,57,7,1049,0.15551429947179427,0.004617016182981094,0,4.332676025824861e-5,0,0
1,57,8,1049,0.16292030482887654,0.011469496127466552,0,4.358002068804492e-5,0,0
1,57,9,1049,0.1677698759207621,0.009313024903876655,0,5.866645090219365e-5,5.606302238014319e-6,0
1,57,10,1049,0.159894851969468,0.004647885185745684,0,8.584567388349628e-5,0,0
1,57,11,1049,0.14718493822077777,0.006311145184330403,0,8.640550364531778e-5,0,0
1,57,12,1049,0.14652230699250993,0.012101472186531147,0,8.710688725269237e-5,0,0
1,57,13,1049,0.17111563395612914,0.010548010034514943,0,1.0102023829730924e-4,1.257608305600501e-5,0
1,57,14,1049,0.154932983596059,0.0054922011495926615,0,1.2820180323039508e-4,6.323163612351511e-7,0
1,57,15,1049,0.14465481430661462,0.00906706862106316,0,1.3099588228540995e-4,0,0
1,57,16,1049,0.14705700692219092,0.008971940493087973,0,1.2206399296233234e-4,1.3517093070519371e-5,0
1,57,17,1049,0.15494699705147083,0.006762820200917245,0,1.651742735377014e-4,3.1458844374257137e-6,0
1,57,18,1049,0.1605621545910267,0.01663405095336038,0,1.685189816044147e-4,2.4315921090444724e-6,0
1,57,19,1049,0.16965815061978548,0.017275886244050895,0,1.7134815016800196e-4,1.1489098165601534e-6,0
1,57,20,1049,0.14929799803730645,0.010439094910704265,0,1.7274746222148272e-4,1.1714371662583377e-6,0
1,57,21,1049,0.1562582462656714,0.008483460067835902,0,1.6370610824320323e-4,1.9125077764488565e-5,0
1,57,22,1049,0.1549226882715698,0.005294298735664934,0,2.0059302656865146e-4,1.5290632315274787e-7,0
1,57,23,1049,0.15371849388594397,0.008899091819093976,0,1.9246614126989953e-4,1.289377988663922e-5,0
1,57,24,1049,0.1611314584120213,0.006152212351922944,0,2.1408760784885484e-4,0,0
1,57,25,1049,0.17109742615766135,0.008382841380733875,0,2.139419033365223e-4,5.367088389462632e-7,0
1,57,26,1049,0.17130104853665976,0.016150979723690454,0,2.149254055972299e-4,0,0
1,57,27,1049,0.15886796927088437,0.014445129950076716,0,2.1557941077659048e-4,1.294158003581519e-6,0
1,57,28,1049,0.15383498545370292,0.008936918849174314,0,1.8978733039712417e-4,4.846932881231419e-5,0
1,57,29,1049,0.16032383218052504,0.009310840035424772,0,2.5451623886995446e-4,3.7072852095882022e-6,0
1,57,30,1049,0.15737530987557055,0.011425768038319245,0,2.431500061899157e-4,3.073875915072514e-5,0
1,57,31,1049,0.1558339371780081,0.009780836768413147,0,2.5814011915175435e-4,3.072473412337784e-5,0
1,57,32,1049,0.1728165873155012,0.0038537098349099223,0,3.0041497519343657e-4,1.2797555437360803e-6,0
1,57,33,1049,0.15861982850089767,0.010322972725382299,0,2.7993413850062825e-4,3.0442678019697615e-5,0
1,57,34,1049,0.15826053379744548,0.011731768020783987,0,2.633765394709126e-4,8.356188397172166e-5,0
1,57,35,1049,0.1663673975646098,0.004613947723164778,0,3.585599794337365e-4,5.937080881496211e-6,0
1,57,36,1049,0.1619332698950663,0.011837093503667255,0,2.696100336439716e-4,1.1829166504840439e-4,0
1,57,37,1049,0.15732669232287103,0.011982366399119357,0,2.225700630976013e-4,2.4653177001905067e-4,0
1,57,38,1049,0.15232936138761283,0.007851155502330282,0,4.1156282401955504e-4,1.0813109300049263e-4,0
1,57,39,1049,0.15730571984761776,0.012685311172437206,0,1.7126111631170248e-4,4.4421526131940847e-4,0
1,57,40,1049,0.15662326002484622,0.012309979206575566,0,1.655877746530622e-4,5.908007299740824e-4,0
1,57,41,1049,0.15731439471699377,0.012570903870403166,0,1.633516352520871e-4,7.513990350570565e-4,0
1,57,42,1049,0.15762173514404787,0.013185713451684377,0,1.6929455415081235e-4,9.248559075754821e-4,0
1,57,43,1049,0.16309456606781744,0.006331461117063304,0,0.001040439947876333,1.8522182583375642e-4,0
1,57,44,1049,0.15955147750895857,0.010928527214026889,0,5.19598650134737e-4,7.633176029448146e-4,0
1,57,45,1049,0.1569669210876705,0.01217880304484358,0,4.458168798167661e-4,0.0010149578916125227,1.537056016624533e-9
1,57,46,1049,0.15693927535678912,0.010348636264254942,0,7.128806614306668e-4,8.932158764151631e-4,1.5157044580353543e-9
1,57,47,1049,0.15681420418622952,0.011832168268574202,0,4.597091139835851e-4,0.0013159635297594959,0
1,57,48,1049,0.15848045759932897,0.01211659371920483,0,2.9839389926696985e-4,0.0017139155111272062,0
1,57,49,1049,0.15850581517096812,0.012367005806881763,0,3.0448073439908043e-4,0.0019841413125724267,0
1,57,50,1049,0.15901611054989132,0.0125861275159503,0,2.7179724204119964e-4,0.002332735196549669,3.074112033249066e-9
